"","date","nox","no","no2","h2s","pm10","co","so2","o3","hcnm","hct","wd","ws"
"3000",2017-08-16 00:00:00,39,3,34,2.5,NA,NA,NA,NA,NA,NA,157.980848237035,2.03125
"3001",2017-08-17 00:00:00,64,6,55,NA,NA,NA,NA,NA,NA,NA,167.617355612258,2.95208333333333
"3002",2017-08-18 00:00:00,70,5,64,NA,NA,NA,NA,NA,NA,NA,234.114408377324,2.41875
"3003",2017-08-19 00:00:00,9,2,6,NA,NA,NA,NA,NA,NA,NA,177.910716845861,2.22708333333333
"3004",2017-08-20 00:00:00,37,3,33,NA,NA,NA,NA,NA,NA,NA,177.312046912954,2.47083333333333
"3005",2017-08-21 00:00:00,44,4,38,NA,NA,NA,NA,NA,NA,NA,164.408014411784,2.41875
"3006",2017-08-22 00:00:00,33,1,31,NA,NA,NA,NA,NA,NA,NA,235.667281974449,2.23125
"3007",2017-08-23 00:00:00,26,1,25,NA,NA,NA,NA,NA,NA,NA,195.450580263656,2.21458333333333
"3008",2017-08-24 00:00:00,56,2,53,NA,NA,NA,NA,NA,NA,NA,167.074107726036,2.425
"3009",2017-08-25 00:00:00,35,1,34,NA,NA,NA,NA,NA,NA,NA,160.162075308743,2.425
"3010",2017-08-26 00:00:00,35,2,33,NA,NA,NA,NA,NA,NA,NA,174.42297272085,2.24583333333333
"3011",2017-08-27 00:00:00,49,3,44,NA,NA,NA,NA,NA,NA,NA,169.142454435851,2.2125
"3012",2017-08-28 00:00:00,40,1,37,NA,NA,NA,NA,NA,NA,NA,164.103650080141,2.07708333333333
"3013",2017-08-29 00:00:00,23,1,21,NA,NA,NA,NA,NA,NA,NA,285.678776502088,2.175
"3014",2017-08-30 00:00:00,41,2,38,NA,NA,NA,NA,NA,NA,NA,286.690475320384,2.12291666666667
"3015",2017-08-31 00:00:00,32,2,29,NA,NA,NA,NA,NA,NA,NA,115.851992640082,1.7875
"3016",2017-09-01 00:00:00,27,1,26,NA,NA,NA,NA,NA,NA,NA,166.187003286776,2.64166666666667
"3017",2017-09-02 00:00:00,29,1,28,NA,NA,NA,NA,NA,NA,NA,236.110828534938,2.99791666666667
"3018",2017-09-03 00:00:00,35,2,34,NA,NA,NA,NA,NA,NA,NA,141.373288243987,2.29583333333333
"3019",2017-09-04 00:00:00,80,12,62,NA,NA,NA,NA,NA,NA,NA,138.976482699189,1.98958333333333
"3020",2017-09-05 00:00:00,56,3,51,NA,NA,NA,NA,NA,NA,NA,267.104935553301,1.85416666666667
"3021",2017-09-06 00:00:00,48,5,41,NA,NA,NA,NA,NA,NA,NA,173.463950969947,2.39166666666667
"3022",2017-09-07 00:00:00,60,5,54,NA,NA,NA,NA,NA,NA,NA,193.451730353358,2.82083333333333
"3023",2017-09-08 00:00:00,95,11,80,NA,NA,NA,NA,NA,NA,NA,171.662639633518,2.35833333333333
"3024",2017-09-09 00:00:00,34,4,29,NA,NA,NA,NA,NA,NA,NA,34.8042818203223,1.50625
"3025",2017-09-10 00:00:00,48,3,44,NA,NA,NA,NA,NA,NA,NA,317.361408151954,2.49583333333333
"3026",2017-09-11 00:00:00,30,1,28,NA,NA,NA,NA,NA,NA,NA,30.3393547430179,2.575
"3027",2017-09-12 00:00:00,83,19,55,NA,NA,NA,NA,NA,NA,NA,177.360534588687,2.6
"3028",2017-09-13 00:00:00,19,1,19,NA,NA,NA,NA,NA,NA,NA,264.37004634295,2.02916666666667
"3029",2017-09-14 00:00:00,28,2,25,NA,NA,NA,NA,NA,NA,NA,138.863074855128,2.53958333333333
"3030",2017-09-15 00:00:00,47,6,38,NA,NA,NA,NA,NA,NA,NA,318.503098936182,1.25833333333333
"3031",2017-09-16 00:00:00,84,22,52,NA,NA,NA,NA,NA,NA,NA,306.313857137063,1.925
"3032",2017-09-17 00:00:00,34,2,31,NA,NA,NA,NA,NA,NA,NA,278.557550221232,2.08958333333333
"3033",2017-09-18 00:00:00,19,2,17,1,NA,NA,NA,NA,NA,NA,128.970059477227,2.05625
"3034",2017-09-19 00:00:00,101,19,72,6.8,NA,NA,NA,NA,NA,NA,190.37772659914,2.2875
"3035",2017-09-20 00:00:00,77,8,66,NA,NA,NA,NA,NA,NA,NA,180.241084778334,1.96458333333333
"3036",2017-09-21 00:00:00,95,21,64,2,NA,NA,NA,NA,NA,NA,254.652670144424,1.55833333333333
"3037",2017-09-22 00:00:00,74,12,56,NA,NA,NA,NA,NA,NA,NA,326.604228464367,1.07708333333333
"3038",2017-09-23 00:00:00,52,6,44,NA,NA,NA,NA,NA,NA,NA,202.08123846266,1.99166666666667
"3039",2017-09-24 00:00:00,50,3,46,NA,NA,NA,NA,NA,NA,NA,185.094381467473,1.71875
"3040",2017-09-25 00:00:00,58,5,52,NA,NA,NA,NA,NA,NA,NA,92.8313816189915,2.15625
"3041",2017-09-26 00:00:00,40,1,39,NA,NA,NA,NA,NA,NA,NA,217.098351270258,2.0375
"3042",2017-09-27 00:00:00,79,13,59,NA,NA,NA,NA,NA,NA,NA,159.611816097053,1.925
"3043",2017-09-28 00:00:00,83,17,58,NA,NA,NA,NA,NA,NA,NA,161.894381300005,1.81458333333333
"3044",2017-09-29 00:00:00,88,15,65,NA,NA,NA,NA,NA,NA,NA,174.319552903099,2.09375
"3045",2017-09-30 00:00:00,79,24,43,NA,NA,NA,NA,NA,NA,NA,318.851035545647,1.525
"3046",2017-10-01 00:00:00,46,6,37,NA,NA,NA,NA,NA,NA,NA,190.027266697683,1.50416666666667
"3047",2017-10-02 00:00:00,143,51,64,NA,NA,NA,NA,NA,NA,NA,164.768069916326,1.5875
"3048",2017-10-03 00:00:00,57,9,43,NA,NA,NA,NA,NA,NA,NA,153.509956544579,1.65625
"3049",2017-10-04 00:00:00,61,14,41,NA,NA,NA,NA,NA,NA,NA,129.967781598329,1.8125
"3050",2017-10-05 00:00:00,120,39,61,NA,NA,NA,NA,NA,NA,NA,298.457310714214,1.59791666666667
"3051",2017-10-06 00:00:00,85,15,63,NA,NA,NA,NA,NA,NA,NA,214.936131372589,2.20625
"3052",2017-10-07 00:00:00,65,8,53,NA,NA,NA,NA,NA,NA,NA,181.334953321531,1.875
"3053",2017-10-08 00:00:00,59,4,54,NA,NA,NA,NA,NA,NA,NA,263.036851846786,1.79166666666667
"3054",2017-10-09 00:00:00,70,16,46,NA,NA,NA,NA,NA,NA,NA,177.699417862874,1.89375
"3055",2017-10-10 00:00:00,60,5,52,NA,NA,NA,NA,NA,NA,NA,169.702134842757,1.79791666666667
"3056",2017-10-11 00:00:00,121,34,70,NA,NA,NA,NA,NA,NA,NA,288.697155392743,1.575
"3057",2017-10-12 00:00:00,76,13,56,NA,NA,NA,NA,NA,NA,NA,291.406493799822,1.225
"3058",2017-10-13 00:00:00,70,11,54,NA,NA,NA,NA,NA,NA,NA,194.634679892168,2.2
"3059",2017-10-14 00:00:00,53,8,42,NA,NA,NA,NA,NA,NA,NA,108.033785363675,1.4375
"3060",2017-10-15 00:00:00,59,6,49,NA,NA,NA,NA,NA,NA,NA,189.427208520285,1.65625
"3061",2017-10-16 00:00:00,79,14,58,NA,NA,NA,NA,NA,NA,NA,162.987076799,1.70625
"3062",2017-10-17 00:00:00,97,27,57,NA,NA,NA,NA,NA,NA,NA,159.983898212531,1.60208333333333
"3063",2017-10-18 00:00:00,81,13,61,NA,NA,NA,NA,NA,NA,NA,129.518288226055,1.86458333333333
"3064",2017-10-19 00:00:00,46,6,37,NA,NA,NA,NA,NA,NA,NA,31.7529679487898,2.06875
"3065",2017-10-20 00:00:00,97,37,40,NA,NA,NA,NA,NA,NA,NA,313.647483629032,1.30833333333333
"3066",2017-10-21 00:00:00,101,34,49,NA,NA,NA,NA,NA,NA,NA,279.48322960192,1.525
"3067",2017-10-22 00:00:00,68,13,48,NA,NA,NA,NA,NA,NA,NA,312.257469077724,2.34791666666667
"3068",2017-10-23 00:00:00,91,25,53,NA,NA,NA,NA,NA,NA,NA,308.927160477743,1.76875
"3069",2017-10-24 00:00:00,125,37,69,NA,NA,NA,NA,NA,NA,NA,290.988753010754,1.88125
"3070",2017-10-25 00:00:00,91,24,54,NA,NA,NA,NA,NA,NA,NA,255.059461571206,1.74791666666667
"3071",2017-10-26 00:00:00,100,31,52,NA,NA,NA,NA,NA,NA,NA,306.097495412957,1.875
"3072",2017-10-27 00:00:00,100,24,63,NA,NA,NA,NA,NA,NA,NA,296.735959420624,2.1
"3073",2017-10-28 00:00:00,79,18,51,NA,NA,NA,NA,NA,NA,NA,301.990720182445,1.73541666666667
"3074",2017-10-29 00:00:00,72,18,45,NA,NA,NA,NA,NA,NA,NA,310.010010418874,2.58913043478261
"3075",2017-10-29 23:00:00,69,12,51,NA,NA,NA,NA,NA,NA,NA,316.701165030386,2.04166666666667
"3076",2017-10-30 23:00:00,87,25,50,NA,NA,NA,NA,NA,NA,NA,217.67672588154,1.40833333333333
"3077",2017-10-31 23:00:00,120,49,46,NA,NA,NA,NA,NA,NA,NA,298.061011206123,1.57291666666667
"3078",2017-11-01 23:00:00,67,17,42,NA,NA,NA,NA,NA,NA,NA,304.706694192749,1.55
"3079",2017-11-02 23:00:00,105,34,54,NA,NA,NA,NA,NA,NA,NA,305.104266786059,1.33958333333333
"3080",2017-11-03 23:00:00,151,63,55,NA,NA,NA,NA,NA,NA,NA,298.096183243278,1.57916666666667
"3081",2017-11-04 23:00:00,34,2,32,NA,NA,NA,NA,NA,NA,NA,300.083403872309,3.01041666666667
"3082",2017-11-05 23:00:00,10,1,11,NA,NA,NA,NA,NA,NA,NA,310.313829131333,3.08958333333333
"3083",2017-11-06 23:00:00,44,5,37,NA,NA,NA,NA,NA,NA,NA,319.530811354057,2.31875
"3084",2017-11-07 23:00:00,171,79,52,NA,NA,NA,NA,NA,NA,NA,319.255165579832,1.85833333333333
"3085",2017-11-08 23:00:00,103,38,44,NA,NA,NA,NA,NA,NA,NA,329.569438427429,1.98333333333333
"3086",2017-11-09 23:00:00,192,92,53,NA,NA,NA,NA,NA,NA,NA,320.371576268979,1.825
"3087",2017-11-10 23:00:00,192,88,59,NA,NA,NA,NA,NA,NA,NA,315.494989028702,1.79791666666667
"3088",2017-11-11 23:00:00,110,39,50,NA,NA,NA,NA,NA,NA,NA,327.170801509021,2.60833333333333
"3089",2017-11-12 23:00:00,77,18,50,NA,NA,NA,NA,NA,NA,NA,328.652432367393,3.12291666666667
"3090",2017-11-13 23:00:00,22,2,21,NA,NA,NA,NA,NA,NA,NA,304.537326837267,1.925
"3091",2017-11-14 23:00:00,172,77,55,NA,NA,NA,NA,NA,NA,NA,310.345053003079,1.925
"3092",2017-11-15 23:00:00,169,75,55,NA,NA,NA,NA,NA,NA,NA,315.71588291754,1.69166666666667
"3093",2017-11-16 23:00:00,153,61,61,NA,NA,NA,NA,NA,NA,NA,314.28704577497,2.12708333333333
"3094",2017-11-17 23:00:00,163,58,75,NA,NA,NA,NA,NA,NA,NA,324.248199690449,1.6625
"3095",2017-11-18 23:00:00,99,24,63,NA,NA,NA,NA,NA,NA,NA,311.407379045666,2.0125
"3096",2017-11-19 23:00:00,92,24,55,NA,NA,NA,NA,NA,NA,NA,317.41895685477,1.77916666666667
"3097",2017-11-20 23:00:00,163,66,63,NA,NA,NA,NA,NA,NA,NA,311.849919002617,2.46041666666667
"3098",2017-11-21 23:00:00,200,87,68,NA,NA,NA,NA,NA,NA,NA,305.39312944502,2.09375
"3099",2017-11-22 23:00:00,227,106,65,NA,NA,NA,NA,NA,NA,NA,313.711924582785,1.55208333333333
"3100",2017-11-23 23:00:00,95,20,66,NA,NA,NA,NA,NA,NA,NA,316.895280816544,1.63958333333333
"3101",2017-11-24 23:00:00,215,94,72,NA,NA,NA,NA,NA,NA,NA,311.204087606928,1.53333333333333
"3102",2017-11-25 23:00:00,28,2,26,NA,NA,NA,NA,NA,NA,NA,303.9691165287,2.05833333333333
"3103",2017-11-26 23:00:00,103,33,53,NA,NA,NA,NA,NA,NA,NA,317.697514442443,1.53958333333333
"3104",2017-11-27 23:00:00,164,69,59,NA,NA,NA,NA,NA,NA,NA,312.624883296502,2.39791666666667
"3105",2017-11-28 23:00:00,191,86,60,NA,NA,NA,NA,NA,NA,NA,316.939262326654,1.77291666666667
"3106",2017-11-29 23:00:00,280,142,63,NA,NA,NA,NA,NA,NA,NA,311.792267818266,2.23541666666667
"3107",2017-11-30 23:00:00,161,62,67,NA,NA,NA,NA,NA,NA,NA,330.60501402228,2.54583333333333
"3108",2017-12-01 23:00:00,195,81,72,NA,NA,NA,NA,NA,NA,NA,308.073449048357,2.88333333333333
"3109",2017-12-02 23:00:00,42,3,37,NA,NA,NA,NA,NA,NA,NA,306.320416641011,2.78125
"3110",2017-12-03 23:00:00,96,23,60,NA,NA,NA,NA,NA,NA,NA,316.771962250474,2.2125
"3111",2017-12-04 23:00:00,123,45,54,NA,NA,NA,NA,NA,NA,NA,307.780885692205,1.86458333333333
"3112",2017-12-05 23:00:00,236,111,67,NA,NA,NA,NA,NA,NA,NA,314.714131591121,1.81041666666667
"3113",2017-12-06 23:00:00,242,114,68,NA,NA,NA,NA,NA,NA,NA,317.839570621261,1.96666666666667
"3114",2017-12-07 23:00:00,196,82,70,NA,NA,NA,NA,NA,NA,NA,317.872896318163,2.36458333333333
"3115",2017-12-08 23:00:00,176,75,62,NA,NA,NA,NA,NA,NA,NA,303.470428261177,1.65416666666667
"3116",2017-12-09 23:00:00,185,69,79,NA,NA,NA,NA,NA,NA,NA,310.937364982376,2.08541666666667
"3117",2017-12-10 23:00:00,124,38,66,NA,NA,NA,NA,NA,NA,NA,275.105023396897,3.68958333333333
"3118",2017-12-11 23:00:00,102,27,61,NA,NA,NA,NA,NA,NA,NA,326.569792092369,2.01041666666667
"3119",2017-12-12 23:00:00,176,82,52,NA,NA,NA,NA,NA,NA,NA,305.198234140935,2.7375
"3120",2017-12-13 23:00:00,108,35,55,NA,NA,NA,NA,NA,NA,NA,300.545717215918,2.17291666666667
"3121",2017-12-14 23:00:00,266,128,71,NA,NA,NA,NA,NA,NA,NA,303.97241244613,3.41458333333333
"3122",2017-12-15 23:00:00,31,2,28,NA,NA,NA,NA,NA,NA,NA,306.5178100355,2.76041666666667
"3123",2017-12-16 23:00:00,183,71,75,NA,NA,NA,NA,NA,NA,NA,308.644510097035,1.9875
"3124",2017-12-17 23:00:00,111,33,61,NA,NA,NA,NA,NA,NA,NA,324.01409246517,2.12291666666667
"3125",2017-12-18 23:00:00,298,143,79,NA,NA,NA,NA,NA,NA,NA,330.90912337137,1.56666666666667
"3126",2017-12-19 23:00:00,169,68,65,NA,NA,NA,NA,NA,NA,NA,317.281886251852,1.81041666666667
"3127",2017-12-20 23:00:00,115,41,52,NA,NA,NA,NA,NA,NA,NA,310.099827760487,1.79375
"3128",2017-12-21 23:00:00,159,64,61,NA,NA,NA,NA,NA,NA,NA,311.984407531774,2.74583333333333
"3129",2017-12-22 23:00:00,88,21,57,NA,NA,NA,NA,NA,NA,NA,311.550601512815,2.0625
"3130",2017-12-23 23:00:00,102,35,49,NA,NA,NA,NA,NA,NA,NA,290.310113249108,2.05416666666667
"3131",2017-12-24 23:00:00,108,43,43,NA,NA,NA,NA,NA,NA,NA,320.427112000568,1.72916666666667
"3132",2017-12-25 23:00:00,199,92,59,NA,NA,NA,NA,NA,NA,NA,313.900403808965,1.91041666666667
"3133",2017-12-26 23:00:00,118,41,56,NA,NA,NA,NA,NA,NA,NA,309.365211687042,4.53125
"3134",2017-12-27 23:00:00,16,1,15,NA,NA,NA,NA,NA,NA,NA,303.411300197063,3.12083333333333
"3135",2017-12-28 23:00:00,182,78,64,NA,NA,NA,NA,NA,NA,NA,313.221626934872,1.875
"3136",2017-12-29 23:00:00,76,20,46,NA,NA,NA,NA,NA,NA,NA,313.652428792019,2.825
"3137",2017-12-30 23:00:00,221,103,63,NA,NA,NA,NA,NA,NA,NA,303.044115195932,3.11041666666667
"3138",2017-12-31 23:00:00,12,1,12,NA,NA,NA,NA,NA,NA,NA,301.019221168948,4.95416666666667
"3139",2018-01-01 23:00:00,8,1,7,2,NA,NA,NA,NA,NA,NA,305.018884469106,3.73125
"3140",2018-01-02 23:00:00,21,1,19,NA,NA,NA,NA,NA,NA,NA,305.749642534865,4.81458333333333
"3141",2018-01-03 23:00:00,76,22,43,NA,NA,NA,NA,NA,NA,NA,297.186333308666,4.97291666666667
"3142",2018-01-04 23:00:00,22,1,20,2,NA,NA,NA,NA,NA,NA,294.939647599112,3.53125
"3143",2018-01-05 23:00:00,86,21,54,2.2,NA,NA,NA,NA,NA,NA,72.9658544976568,2.725
"3144",2018-01-06 23:00:00,19,3,16,1,NA,NA,NA,NA,NA,NA,120.975874928102,2.50416666666667
"3145",2018-01-07 23:00:00,72,16,47,1.6,NA,NA,NA,NA,NA,NA,304.69900392262,2.53333333333333
"3146",2018-01-08 23:00:00,30,3,26,1.6,NA,NA,NA,NA,NA,NA,300.53058268948,2.8625
"3147",2018-01-09 23:00:00,129,42,66,2.8,NA,NA,NA,NA,NA,NA,301.052328690347,2.55833333333333
"3148",2018-01-10 23:00:00,44,4,37,1.6,NA,NA,NA,NA,NA,NA,307.116803523012,3.27291666666667
"3149",2018-01-11 23:00:00,22,2,19,1,NA,NA,NA,NA,NA,NA,313.206067901177,2.32291666666667
"3150",2018-01-12 23:00:00,173,77,55,5,NA,NA,NA,NA,NA,NA,323.089524862612,1.49166666666667
"3151",2018-01-13 23:00:00,244,117,65,4.4,NA,NA,NA,NA,NA,NA,309.402602473951,2.02916666666667
"3152",2018-01-14 23:00:00,76,25,39,1.4,NA,NA,NA,NA,NA,NA,309.276052423319,2.41666666666667
"3153",2018-01-15 23:00:00,104,35,51,2.2,NA,NA,NA,NA,NA,NA,309.274293232472,4.1
"3154",2018-01-16 23:00:00,24,2,22,1.4,NA,NA,NA,NA,NA,NA,302.630139163638,4.7125
"3155",2018-01-17 23:00:00,136,47,63,3.4,NA,NA,NA,NA,NA,NA,309.878589789661,1.86666666666667
"3156",2018-01-18 23:00:00,125,44,57,3,NA,NA,NA,NA,NA,NA,324.366701914559,1.73125
"3157",2018-01-19 23:00:00,208,97,60,6.4,NA,NA,NA,NA,NA,NA,301.67591004212,3.40833333333333
"3158",2018-01-20 23:00:00,20,2,17,1.4,NA,NA,NA,NA,NA,NA,301.284988568345,4.25208333333333
"3159",2018-01-21 23:00:00,29,4,22,1.2,NA,NA,NA,NA,NA,NA,320.028644998178,3.55
"3160",2018-01-22 23:00:00,108,35,54,3.6,NA,NA,NA,NA,NA,NA,316.869097786894,1.89166666666667
"3161",2018-01-23 23:00:00,139,59,49,3.2,NA,NA,NA,NA,NA,NA,291.977482483209,1.70833333333333
"3162",2018-01-24 23:00:00,124,45,54,2.6,NA,NA,NA,NA,NA,NA,336.468986518409,1.21875
"3163",2018-01-25 23:00:00,244,107,82,5.8,NA,NA,NA,NA,NA,NA,320.069768741578,1.95208333333333
"3164",2018-01-26 23:00:00,140,57,54,2.4,NA,NA,NA,NA,NA,NA,318.767039837879,1.47916666666667
"3165",2018-01-27 23:00:00,93,34,41,1.4,NA,NA,NA,NA,NA,NA,316.011839622324,1.72708333333333
"3166",2018-01-28 23:00:00,90,24,54,2.2,NA,NA,NA,NA,NA,NA,303.682397196269,1.83333333333333
"3167",2018-01-29 23:00:00,124,43,58,3.6,NA,NA,NA,NA,NA,NA,309.46634896262,1.83125
"3168",2018-01-30 23:00:00,198,87,66,3.8,NA,NA,NA,NA,NA,NA,310.045087751938,1.73958333333333
"3169",2018-01-31 23:00:00,263,122,76,4.2,NA,NA,NA,NA,NA,NA,5.69972547839502,1.32083333333333
"3170",2018-02-01 23:00:00,61,9,48,1,NA,NA,NA,NA,NA,NA,310.943673237875,1.76875
"3171",2018-02-02 23:00:00,50,8,39,1,NA,NA,NA,NA,NA,NA,300.737567480084,2.9125
"3172",2018-02-03 23:00:00,23,2,19,1.2,NA,NA,NA,NA,NA,NA,19.4968590100783,1.53333333333333
"3173",2018-02-04 23:00:00,61,9,49,1.4,NA,NA,NA,NA,NA,NA,43.3815206166164,1.71875
"3174",2018-02-05 23:00:00,219,91,79,6.4,NA,NA,NA,NA,NA,NA,330.095176110535,1.825
"3175",2018-02-06 23:00:00,32,3,27,1,NA,NA,NA,NA,NA,NA,303.614658430762,2.24583333333333
"3176",2018-02-07 23:00:00,158,66,57,2.2,NA,NA,NA,NA,NA,NA,9.35641939909286,1.85833333333333
"3177",2018-02-08 23:00:00,164,71,56,2.6,NA,NA,NA,NA,NA,NA,308.292313449112,2.06458333333333
"3178",2018-02-09 23:00:00,105,28,61,2,NA,NA,NA,NA,NA,NA,329.817981971256,1.97916666666667
"3179",2018-02-10 23:00:00,186,74,74,4.4,NA,NA,NA,NA,NA,NA,311.490097380715,2.14583333333333
"3180",2018-02-11 23:00:00,34,2,31,1.4,NA,NA,NA,NA,NA,NA,224.148151542118,1.94166666666667
"3181",2018-02-12 23:00:00,71,9,57,1.6,NA,NA,NA,NA,NA,NA,299.551117466605,3.03333333333333
"3182",2018-02-13 23:00:00,26,2,23,2,NA,NA,NA,NA,NA,NA,316.349885375891,1.57916666666667
"3183",2018-02-14 23:00:00,463,246,86,9,NA,NA,NA,NA,NA,NA,283.432315108057,1.71666666666667
"3184",2018-02-15 23:00:00,195,88,61,3.8,NA,NA,NA,NA,NA,NA,308.318599507413,1.60416666666667
"3185",2018-02-16 23:00:00,148,51,70,5.4,NA,NA,NA,NA,NA,NA,131.126902451631,1.86875
"3186",2018-02-17 23:00:00,70,14,50,1.4,NA,NA,NA,NA,NA,NA,311.235049424833,1.75208333333333
"3187",2018-02-18 23:00:00,97,26,57,2.6,NA,NA,NA,NA,NA,NA,179.620940800983,1.99375
"3188",2018-02-19 23:00:00,114,26,73,1.6,NA,NA,NA,NA,NA,NA,226.297215688485,1.45
"3189",2018-02-20 23:00:00,197,86,65,3.4,NA,NA,NA,NA,NA,NA,339.693261440026,1.93958333333333
"3190",2018-02-21 23:00:00,137,38,78,3.8,NA,NA,NA,NA,NA,NA,173.859633315646,2.14791666666667
"3191",2018-02-22 23:00:00,70,12,52,2.2,NA,NA,NA,NA,NA,NA,242.812224077215,1.76458333333333
"3192",2018-02-23 23:00:00,135,43,70,2.8,NA,NA,NA,NA,NA,NA,301.51777943987,1.44166666666667
"3193",2018-02-24 23:00:00,95,15,72,1.6,NA,NA,NA,NA,NA,NA,305.211081175309,2.04166666666667
"3194",2018-02-25 23:00:00,172,62,77,2.6,NA,NA,NA,NA,NA,NA,127.689681239348,2.41875
"3195",2018-02-26 23:00:00,50,8,39,1.4,NA,NA,NA,NA,NA,NA,115.799851780811,2.15625
"3196",2018-02-27 23:00:00,58,5,51,1.4,NA,NA,NA,NA,NA,NA,62.1952965009023,1.95208333333333
"3197",2018-02-28 23:00:00,176,68,72,4.2,NA,NA,NA,NA,NA,NA,66.7676331146834,1.84791666666667
"3198",2018-03-01 23:00:00,76,8,64,2.4,NA,NA,NA,NA,NA,NA,289.528286364526,4.18958333333333
"3199",2018-03-02 23:00:00,142,48,69,3.8,NA,NA,NA,NA,NA,NA,304.73779323472,3.34583333333333
"3200",2018-03-03 23:00:00,108,28,66,2,NA,NA,NA,NA,NA,NA,327.601793074148,1.6
"3201",2018-03-04 23:00:00,94,25,55,1.6,NA,NA,NA,NA,NA,NA,296.374649394961,2.15
"3202",2018-03-05 23:00:00,132,41,70,2.6,NA,NA,NA,NA,NA,NA,298.669396852267,3.76666666666667
"3203",2018-03-06 23:00:00,143,46,72,4,NA,NA,NA,NA,NA,NA,304.634328398965,3.25208333333333
"3204",2018-03-07 23:00:00,86,15,63,2.2,NA,NA,NA,NA,NA,NA,287.682949778734,1.33333333333333
"3205",2018-03-08 23:00:00,121,37,65,2.6,NA,NA,NA,NA,NA,NA,193.356451124404,2.08958333333333
"3206",2018-03-09 23:00:00,296,132,94,5.8,NA,NA,NA,NA,NA,NA,261.863089275803,2.33541666666667
"3207",2018-03-10 23:00:00,58,5,51,1.6,NA,NA,NA,NA,NA,NA,287.841103091946,3.1375
"3208",2018-03-11 23:00:00,50,3,46,1.4,NA,NA,NA,NA,NA,NA,297.350090921165,4.5875
"3209",2018-03-12 23:00:00,92,15,70,1.8,NA,NA,NA,NA,NA,NA,291.486655674382,1.52916666666667
"3210",2018-03-13 23:00:00,114,32,66,1.6,NA,NA,NA,NA,NA,NA,194.794890009829,1.9375
"3211",2018-03-14 23:00:00,71,7,61,1.6,NA,NA,NA,NA,NA,NA,296.788645708549,2.76041666666667
"3212",2018-03-15 23:00:00,94,15,71,3,NA,NA,NA,NA,NA,NA,303.996717938522,2.34791666666667
"3213",2018-03-16 23:00:00,113,24,77,3.8,NA,NA,NA,NA,NA,NA,290.463052028169,2.65625
"3214",2018-03-17 23:00:00,23,2,20,1.4,NA,NA,NA,NA,NA,NA,331.241484875401,2.175
"3215",2018-03-18 23:00:00,133,39,73,5,NA,NA,NA,NA,NA,NA,305.418241369563,2.2375
"3216",2018-03-19 23:00:00,17,2,15,1.4,NA,NA,NA,NA,NA,NA,297.142793178872,2.73541666666667
"3217",2018-03-20 23:00:00,118,33,67,3.6,NA,NA,NA,NA,NA,NA,298.821673614999,2.8
"3218",2018-03-21 23:00:00,71,8,59,1.8,NA,NA,NA,NA,NA,NA,305.249485257097,2.875
"3219",2018-03-22 23:00:00,32,2,29,1,NA,NA,NA,NA,NA,NA,302.882558420892,2.66875
"3220",2018-03-23 23:00:00,224,80,102,4.4,NA,NA,NA,NA,NA,NA,314.134736334509,2.17291666666667
"3221",2018-03-24 23:00:00,45,7,34,1.2,NA,NA,NA,NA,NA,NA,315.588737806794,1.56666666666667
"3222",2018-03-26 00:00:00,49,4,44,1,NA,NA,NA,NA,NA,NA,322.851091702374,2.30208333333333
"3223",2018-03-27 00:00:00,77,14,55,2,NA,NA,NA,NA,NA,NA,304.406179748496,1.89166666666667
"3224",2018-03-28 00:00:00,119,23,84,2.8,NA,NA,NA,NA,NA,NA,283.067258367627,2.00416666666667
"3225",2018-03-29 00:00:00,72,7,61,2.2,NA,NA,NA,NA,NA,NA,157.473837103407,2.73958333333333
"3226",2018-03-30 00:00:00,55,5,47,1.6,NA,NA,NA,NA,NA,NA,289.318202543334,2.55416666666667
"3227",2018-03-31 00:00:00,9,1,8,1,NA,NA,NA,NA,NA,NA,301.120112721005,5.22708333333333
"3228",2018-04-01 00:00:00,71,7,61,1.4,NA,NA,NA,NA,NA,NA,240.876234386793,2.21041666666667
"3229",2018-04-02 00:00:00,25,1,24,1,NA,NA,NA,NA,NA,NA,134.227612023448,1.925
"3230",2018-04-03 00:00:00,121,25,82,3,NA,NA,NA,NA,NA,NA,179.631081046261,1.54583333333333
"3231",2018-04-04 00:00:00,11,1,10,1,NA,NA,NA,NA,NA,NA,298.290001037523,3.39166666666667
"3232",2018-04-05 00:00:00,85,13,65,2.2,NA,NA,NA,NA,NA,NA,171.561458120564,2.27916666666667
"3233",2018-04-06 00:00:00,40,2,37,1.6,NA,NA,NA,NA,NA,NA,120.798011090721,2.14583333333333
"3234",2018-04-07 00:00:00,25,2,22,1.4,NA,NA,NA,NA,NA,NA,104.938116797046,4.28958333333333
"3235",2018-04-08 00:00:00,54,7,43,1.4,NA,NA,NA,NA,NA,NA,348.391944336651,1.99166666666667
"3236",2018-04-09 00:00:00,33,2,32,1,NA,NA,NA,NA,NA,NA,213.331679140161,2.4625
"3237",2018-04-10 00:00:00,13,1,12,1.6,NA,NA,NA,NA,NA,NA,173.328961267788,2.78125
"3238",2018-04-11 00:00:00,26,2,24,1.6,NA,NA,NA,NA,NA,NA,129.712277908563,4.5875
"3239",2018-04-12 00:00:00,72,4,66,1.4,NA,NA,NA,NA,NA,NA,302.897650421966,2.16458333333333
