date;c6h6;co;no;no2;nox;o3;so2
2020-09-14;0,62;0,44;7,08;21,63;32,25;61,46;2,75
2020-09-15;0,62;0,44;14,25;15,92;37,46;59,46;2,5
2020-09-16;0,62;0,46;4,08;11,33;17,29;55,0;2,54
2020-09-17;0,65;0,46;10,83;23,08;39,5;51,88;2,63
2020-09-18;0,63;0,4;5,91;24,0;32,82;41,13;3,0
2020-09-19;0,6;;2,5;15,5;19,75;18,75;3,0
2020-09-20;0,6;;;;;;
2020-09-21;0,61;;7,1;28,7;39,3;53,0;3,1
2020-09-22;0,63;;3,25;12,25;16,88;66,0;3,0
2020-09-23;0,62;0,2;5,67;14,54;22,96;64,67;3,08
2020-09-24;0,67;0,2;10,25;19,75;35,5;47,13;3,21
2020-09-25;0,6;0,2;2,13;3,38;6,54;73,04;3,0
2020-09-26;0,6;0,2;2,75;4,54;8,25;68,0;3,17
2020-09-27;0,6;0,21;2,42;9,25;12,54;59,63;3,25
2020-09-28;0,6;0,21;4,38;12,0;18,71;65,58;3,58
2020-09-29;0,61;0,25;5,5;20,0;28,5;66,42;3,25
2020-09-30;0,65;0,23;6,0;15,54;24,67;64,54;3,17
2020-10-01;0,76;0,25;14,92;19,75;42,42;55,21;3,21
2020-10-02;0,72;0,28;8,71;18,29;31,46;52,42;3,13
2020-10-03;0,6;0,2;2,17;5,46;8,54;67,67;3,08
2020-10-04;0,62;0,24;2,63;8,75;12,63;60,21;3,67
2020-10-05;0,6;0,25;4,96;16,46;23,83;45,46;3,79
2020-10-06;0,74;0,31;15,25;22,04;45,21;44,79;3,71
2020-10-07;0,73;0,33;9,92;20,54;35,67;41,04;3,46
2020-10-08;0,61;0,3;8,83;14,42;28,0;51,58;3,21
2020-10-09;0,66;0,3;8,58;15,17;28,04;37,75;3,25
2020-10-10;0,6;0,31;4,33;13,17;19,83;36,71;3,21
2020-10-11;0,61;0,31;2,67;9,21;13,21;56,17;3,08
2020-10-12;0,6;0,3;2,21;6,54;9,79;69,83;3,5
2020-10-13;0,6;0,33;4,57;15,95;22,76;62,71;3,24
2020-10-14;0,6;0,38;3,17;17,33;22,08;47,38;3,0
2020-10-15;0,66;0,42;8,58;24,92;38,13;36,67;3,04
2020-10-16;0,61;0,28;2,92;11,96;16,25;64,54;3,0
2020-10-17;0,71;0,33;3,29;17,88;22,79;54,79;3,13
2020-10-18;0,67;0,34;1,79;13,13;15,88;64,88;3,0
2020-10-19;0,85;0,43;14,67;25,75;48,13;45,54;3,13
2020-10-20;0,83;0,32;8,25;23,04;35,42;54,46;3,0
2020-10-21;0,74;0,3;4,63;24,63;31,58;58,71;3,0
2020-10-22;0,66;0,32;5,92;31,38;40,29;34,67;3,0
2020-10-23;0,73;0,28;12,17;19,33;37,83;40,67;3,17
2020-10-24;0,61;0,21;2,83;10,96;15,33;60,46;3,0
2020-10-25;0,6;0,22;1,96;10,58;13,67;59,13;3,0
2020-10-26;0,6;0,21;2,13;9,29;12,63;63,67;3,0
2020-10-27;0,6;0,25;7,54;23,42;34,83;41,79;3,38
2020-10-28;0,71;0,34;10,79;27,63;43,96;37,38;3,25
2020-10-29;0,73;0,4;13,54;28,21;48,58;34,83;3,13
2020-10-30;0,73;0,37;12,67;25,38;44,58;36,38;3,25
2020-10-31;0,75;0,38;4,38;17,13;23,88;43,88;3,0
2020-11-01;0,66;0,36;2,5;12,25;15,83;46,13;3,0
2020-11-02;0,69;0,38;10,04;18,88;33,96;45,96;3,13
2020-11-03;0,66;0,4;8,25;28,0;40,33;35,25;3,13
2020-11-04;0,6;0,35;3,38;17,79;22,96;35,75;3,0
2020-11-05;0,6;0,37;4,46;21,63;28,38;47,63;3,0
2020-11-06;0,6;0,37;3,25;17,25;22,25;55,42;3,0
2020-11-07;0,6;0,4;1,54;8,42;10,83;50,67;3,0
2020-11-08;0,6;0,38;2,75;10,88;15,21;36,42;3,0
2020-11-09;0,71;0,46;8,67;23,38;36,57;34,55;3,19
2020-11-10;0,69;0,49;17,58;27,04;53,5;33,29;3,21
2020-11-11;0,68;0,49;14,67;19,21;41,75;45,83;3,25
2020-11-12;0,67;0,54;14,58;27,83;50,13;27,29;3,21
2020-11-13;0,69;0,52;14,42;27,17;49,17;28,04;3,21
2020-11-14;0,65;0,47;6,63;21,88;31,88;38,08;3,0
2020-11-15;0,66;0,45;2,92;12,33;16,63;43,13;3,0
2020-11-16;0,61;0,45;5,71;21,0;29,67;36,33;3,17
2020-11-17;0,6;0,43;4,25;18,25;24,71;41,21;3,08
2020-11-18;0,7;0,53;14,25;25,96;47,63;30,17;3,21
2020-11-19;0,67;0,53;18,5;28,58;56,58;28,0;3,29
2020-11-20;0,63;0,4;4,54;19,46;26,42;42,21;3,0
2020-11-21;0,64;0,41;3,21;18,29;23,0;44,58;3,42
2020-11-22;0,68;0,48;3,29;18,08;22,92;45,92;3,5
2020-11-23;0,68;0,52;8,96;30,08;43,71;41,54;3,11
2020-11-24;0,85;0,63;32,04;40,5;89,04;27,38;3,04
2020-11-25;0,63;0,52;4,92;26,67;34,25;47,96;3,0
2020-11-26;0,64;0,52;5,33;30,67;38,46;49,13;2,55
2020-11-27;0,6;0,45;3,17;18,75;23,46;65,58;2,0
2020-11-28;0,6;0,4;1,46;9,71;11,88;71,0;2,0
2020-11-29;0,66;0,48;2,08;13,71;16,75;54,83;2,0
2020-11-30;0,68;0,56;13,54;27,92;48,42;18,54;2,0
2020-12-01;0,6;0,52;13,38;22,5;42,83;13,67;2,04
2020-12-02;0,64;0,48;9,29;21,42;35,46;35,58;2,04
2020-12-03;0,6;0,45;7,83;21,5;33,38;49,17;2,04
2020-12-04;0,75;0,55;15,54;24,75;48,33;41,5;2,21
2020-12-05;0,6;0,46;2,83;13,08;17,42;48,13;2,0
2020-12-06;0,62;0,49;2,67;12,42;16,29;46,29;2,0
2020-12-07;0,69;0,33;11,46;22,83;40,29;44,71;2,21
2020-12-08;0,62;0,22;3,58;15,21;20,58;43,38;2,0
2020-12-09;0,6;0,26;3,75;12,29;18,0;53,63;2,0
2020-12-10;0,7;0,36;10,88;25,5;41,88;34,58;2,17
2020-12-11;0,81;0,51;38,17;36,29;94,63;12,58;2,42
2020-12-12;0,6;0,23;1,29;6,25;8,5;64,46;2,0
2020-12-13;0,62;0,35;2,42;13,04;16,75;50,38;2,04
2020-12-14;1,0;0,62;54,5;44,83;127,88;8,36;2,75
2020-12-15;0,79;0,48;20,67;35,33;66,71;20,33;2,18
2020-12-16;0,68;0,4;17,79;31,21;58,29;26,96;2,21
2020-12-17;0,66;0,35;12,71;39,83;59,0;25,75;2,08
2020-12-18;0,68;0,43;12,92;37,83;57,21;22,38;2,0
2020-12-19;0,7;0,39;6,96;21,29;31,88;29,58;2,0
2020-12-20;0,67;0,37;5,54;17,42;25,75;28,79;2,0
2020-12-21;0,81;0,48;33,04;30,71;81,17;18,83;2,38
2020-12-22;0,77;0,48;23,38;27,46;62,96;15,88;2,29
2020-12-23;0,79;0,45;12,13;24,75;43,08;27,88;2,13
2020-12-24;0,67;0,38;7,75;21,0;32,79;32,21;2,04
2020-12-25;0,61;0,25;1,33;5,88;8,08;61,5;2,0
2020-12-26;0,67;0,35;2,38;11,08;14,58;63,08;2,0
2020-12-27;0,67;0,38;3,08;14,88;19,5;54,21;2,17
2020-12-28;0,6;0,3;1,58;6,04;8,46;70,58;2,0
2020-12-29;0,6;0,3;1,75;6,67;9,38;66,38;2,0
2020-12-30;0,6;0,32;1,96;7,79;10,67;66,17;2,0
2020-12-31;0,6;0,4;6,54;18,21;28,0;49,67;2,25
2021-01-01;0,68;0,49;3,71;17,21;22,58;42,42;2,04
2021-01-02;0,62;0,44;2,96;13,5;17,75;46,75;2,0
2021-01-03;0,7;0,49;2,96;14,29;18,75;49,63;2,0
2021-01-04;0,68;0,53;12,13;24,88;43,38;36,38;2,33
2021-01-05;0,67;0,54;6,88;23,71;34,04;37,04;2,5
2021-01-06;0,73;0,57;4,83;17,42;24,42;39,25;2,5
2021-01-07;0,71;0,6;8,08;30,04;42,25;27,08;2,63
2021-01-08;0,68;0,6;5,96;24,17;33,21;27,04;2,5
2021-01-09;0,6;0,55;1,92;11,79;14,67;64,67;2,17
2021-01-10;0,65;0,58;2,38;12,83;16,42;53,58;2,04
2021-01-11;0,6;0,56;3,21;11,83;16,83;50,42;2,0
2021-01-12;0,6;0,57;5,83;20,58;29,46;56,13;2,25
2021-01-13;0,61;0,59;6,79;18,33;28,54;51,88;2,42
2021-01-14;0,6;0,49;4,19;17,38;23,86;46,91;2,25
2021-01-15;0,72;0,48;12,83;30,75;50,13;28,38;3,14
2021-01-16;0,68;0,48;5,42;23,5;31,38;41,0;3,92
2021-01-17;0,88;0,55;6,08;24,88;34,21;31,67;3,88
2021-01-18;1,0;0,69;35,46;38,54;92,83;19,67;4,33
2021-01-19;0,83;0,57;36,75;30,75;86,58;38,54;4,13
2021-01-20;0,76;0,49;20,75;26,79;58,17;44,88;3,75
2021-01-21;0,77;0,47;13,87;34,0;55,17;28,7;3,91
2021-01-22;0,61;0,32;1,71;8,04;10,46;68,88;3,17
2021-01-23;0,61;0,33;1,46;8,75;10,92;68,75;3,21
2021-01-24;0,61;0,32;1,33;6,83;8,96;69,63;3,42
2021-01-25;0,6;0,37;3,5;16,54;21,96;61,92;3,75
2021-01-26;0,61;0,43;5,17;22,21;29,92;52,54;3,58
2021-01-27;0,65;0,39;9,17;29,5;43,25;28,92;3,92
2021-01-28;0,85;0,45;34,17;38,0;90,13;13,25;4,25
2021-01-29;0,68;0,33;15,0;27,38;50,17;20,83;3,96
2021-01-30;0,61;0,25;4,58;12,83;19,83;47,04;3,42
2021-01-31;0,6;0,21;1,08;4,0;5,88;77,21;3,04
2021-02-01;0,6;0,21;1,67;8,29;10,88;72,46;3,46
2021-02-02;0,6;0,29;4,67;20,13;27,08;50,0;3,83
2021-02-03;0,64;0,3;13,17;31,83;51,58;28,0;3,96
2021-02-04;0,69;0,33;24,63;29,71;67,21;31,83;3,96
2021-02-05;0,6;0,26;5,38;29,92;37,88;39,88;3,71
2021-02-06;0,63;0,24;2,25;16,42;20,04;57,71;3,04
2021-02-07;0,6;0,23;1,71;9,17;11,63;58,38;3,0
2021-02-08;0,6;0,23;2,58;14,0;18,13;52,05;3,58
2021-02-09;0,6;0,23;2,33;12,96;16,38;59,46;3,38
2021-02-10;0,6;0,22;1,88;9,17;12,0;72,04;3,17
2021-02-11;0,66;0,37;8,58;28,42;41,42;41,42;3,96
2021-02-12;0,75;0,45;24,38;38,75;75,92;21,17;4,0
2021-02-13;0,6;0,36;3,79;13,38;19,17;43,5;3,71
2021-02-14;0,6;0,35;1,96;13,38;16,04;63,21;3,29
2021-02-15;0,6;0,4;1,95;17,5;20,6;45,95;3,71
2021-02-16;0,63;0,4;2,46;13,29;17,13;72,54;3,42
2021-02-17;0,62;0,46;8,58;23,46;36,29;40,88;3,92
2021-02-18;0,63;0,49;7,0;20,75;31,42;54,63;3,67
2021-02-19;0,65;0,45;3,88;22,38;28,29;44,75;3,83
2021-02-20;0,63;0,49;5,0;24,08;31,67;55,71;3,96
2021-02-21;0,6;0,4;1,25;8,58;10,75;90,17;3,88
2021-02-22;0,6;0,39;9,29;37,71;51,75;45,29;3,96
2021-02-23;0,6;0,4;5,96;29,33;38,38;48,83;4,0
2021-02-24;0,63;0,42;5,71;22,67;31,42;53,5;3,96
2021-02-25;0,6;0,4;3,25;17,46;22,21;53,29;3,75
2021-02-26;0,61;;4,08;26,58;32,67;39,96;3,92
2021-02-27;0,63;;4,13;16,96;23,08;41,71;3,96
2021-02-28;0,6;;2,33;12,42;15,83;59,04;3,88
2021-03-01;0,6;;3,58;21,71;27,0;70,33;3,92
2021-03-02;0,6;;3,33;24,08;29,0;72,96;3,92
2021-03-03;0,6;;4,0;29,21;35,21;51,83;4,0
2021-03-04;0,6;;3,13;19,17;23,58;57,79;3,92
2021-03-05;0,61;;6,0;21,08;30,29;52,46;3,92
2021-03-06;0,6;;3,92;21,5;27,33;45,0;4,0
2021-03-07;0,6;;1,96;16,08;18,88;60,75;4,0
2021-03-08;0,6;0,39;5,48;25,86;34,19;41,38;4,0
2021-03-09;0,6;0,34;3,17;19,88;24,58;50,63;3,96
2021-03-10;0,6;0,28;2,88;14,17;18,46;70,83;4,0
2021-03-11;0,66;0,37;14,63;29,17;51,13;53,27;3,15
2021-03-12;0,6;0,34;3,71;24,0;29,62;55,54;2,13
2021-03-13;0,6;0,33;3,0;13,04;17,63;59,96;2,29
2021-03-14;0,6;0,3;1,92;11,96;14,83;67,0;2,17
2021-03-15;0,6;0,32;3,38;15,79;20,79;74,13;2,25
2021-03-16;0,6;0,36;5,38;21,58;29,79;63,54;2,38
2021-03-17;0,6;0,33;8,29;20,25;32,88;56,08;2,46
2021-03-18;0,6;0,32;6,08;18,54;27,88;64,5;2,46
2021-03-19;0,6;0,36;3,21;19,71;24,5;53,33;2,0
2021-03-20;0,6;0,3;2,25;13,38;17,0;73,29;2,17
2021-03-21;0,6;0,33;2,0;12,58;15,67;71,33;2,92
2021-03-22;0,6;0,33;4,29;18,54;24,88;56,75;2,75
2021-03-23;0,6;0,38;4,75;18,71;25,83;58,0;2,42
2021-03-24;0,6;0,42;5,67;20,75;29,33;65,58;2,54
2021-03-25;0,61;0,42;4,88;19,42;26,63;73,0;2,54
2021-03-26;0,6;0,28;3,04;15,0;19,5;108,09;2,21
2021-03-27;0,6;0,2;2,08;13,04;16,33;77,33;2,21
2021-03-28;0,6;0,2;2,22;11,39;14,61;67,3;2,7
2021-03-29;0,6;0,21;6,0;29,83;38,83;60,75;2,92
2021-03-30;0,6;0,21;6,71;32,25;42,08;56,17;3,0
2021-03-31;0,6;0,21;5,63;24,13;32,83;59,67;2,88
2021-04-01;0,6;0,21;5,38;23,17;31,46;82,17;2,92
2021-04-02;0,6;0,2;1,71;15,42;17,96;91,71;2,96
2021-04-03;0,6;0,21;2,42;15,5;19,21;89,38;3,0
2021-04-04;0,6;0,2;1,38;9,04;11,33;;
2021-04-05;0,6;0,2;1,63;9,83;12,46;87,25;3,04
2021-04-06;0,6;0,23;2,29;12,75;16,29;80,13;2,63
2021-04-07;0,6;0,2;2,67;16,08;20,0;72,75;2,67
2021-04-08;0,6;0,22;2,86;12,38;16,71;73,38;2,91
2021-04-09;0,6;0,27;2,67;18,0;22,13;77,75;3,0
2021-04-10;0,6;0,34;2,17;18,25;21,58;62,0;3,0
2021-04-11;0,6;0,32;1,92;12,83;15,67;62,38;3,0
2021-04-12;0,6;0,31;2,79;14,63;18,83;75,42;3,0
2021-04-13;0,6;0,34;3,38;17,0;22,17;68,33;3,0
2021-04-14;0,6;0,35;3,17;18,54;23,38;70,25;3,0
2021-04-15;0,6;0,33;4,67;26,17;33,42;73,13;3,17
2021-04-16;0,6;0,3;3,33;18,92;24,0;82,0;3,0
2021-04-17;0,6;0,3;2,13;10,67;13,54;88,13;3,0
2021-04-18;0,6;0,3;1,42;7,17;9,42;91,92;3,0
2021-04-19;0,6;0,4;4,33;20,08;26,5;80,96;3,04
2021-04-20;0,64;0,43;4,08;22,46;28,63;89,67;3,04
2021-04-21;0,6;0,41;3,25;22,83;27,58;93,42;3,0
2021-04-22;0,6;0,43;3,13;18,5;23,25;89,54;3,0
2021-04-23;0,61;0,45;7,71;22,17;34,04;77,0;3,08
2021-04-24;0,6;0,4;2,08;14,08;17,13;96,83;3,17
2021-04-25;0,6;0,42;1,67;10,29;12,75;101,17;3,25
2021-04-26;0,6;0,43;2,38;18,67;22,21;92,88;3,04
2021-04-27;0,6;0,47;4,38;14,75;21,63;78,58;3,04
2021-04-28;0,6;0,46;1,88;12,0;14,63;90,17;3,17
2021-04-29;0,61;0,5;4,21;20,67;27,21;69,46;3,0
2021-04-30;0,6;0,29;4,75;20,63;27,92;64,67;3,13
2021-05-01;0,6;0,21;1,46;8,17;10,46;78,04;3,0
2021-05-02;0,6;0,25;1,58;10,13;12,42;79,83;3,0
2021-05-03;0,6;0,21;3,13;14,0;18,71;79,5;3,17
2021-05-04;0,68;0,24;4,96;17,5;24,96;83,71;3,46
2021-05-05;0,6;0,27;3,63;16,71;22,38;76,54;3,17
2021-05-06;0,6;0,24;2,29;11,38;14,96;82,25;3,0
2021-05-07;0,6;0,2;5,04;19,67;27,33;62,13;3,0
2021-05-08;0,6;0,24;1,58;9,58;12,13;76,79;3,0
2021-05-09;0,6;0,3;1,75;10,5;13,13;77,25;3,0
2021-05-10;0,6;0,3;8,67;16,38;29,67;58,64;2,68
2021-05-11;0,6;0,33;2,45;11,55;15,32;78,17;2,54
2021-05-12;0,6;0,45;3,0;14,79;19,17;70,96;3,04
2021-05-13;0,6;0,48;2,25;11,79;15,25;79,13;3,13
2021-05-14;0,6;0,47;2,79;11,83;16,13;67,25;3,04
2021-05-15;0,6;0,52;2,96;15,63;20,33;71,71;3,04
2021-05-16;0,6;0,51;2,0;12,33;15,38;61,08;3,08
2021-05-17;0,6;0,38;1,83;7,71;10,46;71,42;3,0
2021-05-18;0,6;0,24;2,5;11,79;15,42;64,21;3,0
2021-05-19;0,6;0,27;1,83;9,46;12,13;66,13;3,0
2021-05-20;0,6;0,21;3,38;11,29;16,67;76,92;3,21
2021-05-21;0,6;0,25;2,13;9,42;12,46;70,88;3,0
2021-05-22;0,6;0,21;1,67;8,42;11,04;70,17;3,0
2021-05-23;0,6;0,24;1,96;9,96;12,63;64,33;3,0
2021-05-24;0,6;0,21;2,0;8,21;11,13;71,5;3,04
2021-05-25;0,6;0,28;2,0;10,83;13,75;77,17;3,13
2021-05-26;0,6;0,23;2,42;9,38;13,17;76,0;3,08
2021-05-27;0,6;0,3;4,29;13,58;20,13;66,17;3,08
2021-05-28;0,6;0,27;4,29;17,92;24,42;75,04;3,21
2021-05-29;0,6;0,26;2,46;14,08;17,96;75,83;3,83
2021-05-30;0,6;0,32;1,83;14,08;16,88;74,0;3,42
2021-05-31;0,6;0,31;2,71;13,63;17,46;76,21;3,0
2021-06-01;0,6;0,34;5,63;23,79;32,29;61,5;3,13
2021-06-02;0,6;0,32;2,79;15,75;19,92;57,25;3,0
2021-06-03;0,6;0,32;2,67;14,0;17,92;73,08;3,0
2021-06-04;0,6;0,32;3,5;18,5;23,71;64,79;3,13
2021-06-05;0,6;0,34;1,92;8,83;11,79;68,08;3,0
2021-06-06;0,6;0,27;1,58;8,17;10,46;72,58;3,0
2021-06-07;0,6;0,31;3,04;11,25;15,75;70,17;3,21
2021-06-08;0,6;0,29;6,89;16,0;26,56;52,53;3,19
2021-06-09;0,6;;2,08;10,08;13,08;81,85;3,08
2021-06-10;0,6;0,21;2,71;10,81;15,05;83,0;3,24
2021-06-11;0,6;0,21;2,75;16,04;20,0;92,04;3,67
2021-06-12;0,6;0,21;1,5;10,63;13,17;104,71;3,33
2021-06-13;0,6;0,2;1,58;11,13;13,58;108,25;3,38
2021-06-14;0,6;0,23;2,88;18,67;22,96;100,29;3,58
2021-06-15;0,6;0,21;3,42;18,58;23,67;89,92;3,67
2021-06-16;0,6;0,25;3,58;26,5;31,75;76,0;3,67
2021-06-17;0,6;0,23;3,13;18,54;23,25;70,38;3,29
2021-06-18;0,6;0,25;3,79;14,71;20,29;52,46;3,25
2021-06-19;0,61;0,25;2,17;11,46;14,67;55,58;3,38
2021-06-20;0,6;0,22;1,46;8,21;10,54;56,96;3,25
2021-06-21;0,6;0,2;2,83;9,17;13,42;60,54;3,13
2021-06-22;0,6;0,2;3,83;13,38;19,13;62,21;3,29
2021-06-23;0,6;0,2;1,96;9,38;12,33;58,83;3,54
2021-06-24;0,6;0,2;2,18;10,32;13,23;68,92;3,54
2021-06-25;0,6;0,2;1,88;9,17;11,83;62,54;3,38
2021-06-26;0,6;0,21;1,9;7,1;9,8;60,33;3,25
2021-06-27;0,6;0,2;;;;65,04;3,29
2021-06-28;0,6;0,21;2,5;10,08;13,67;53,75;3,46
2021-06-29;0,6;0,2;2,71;11,71;15,83;54,17;3,17
2021-06-30;0,6;0,21;2,13;10,38;13,54;61,96;3,42
2021-07-01;0,6;0,23;2,08;6,67;9,71;60,38;3,29
2021-07-02;0,6;0,3;2,0;8,58;11,58;61,79;3,4
2021-07-03;0,6;0,3;1,14;6,57;8,43;47,0;
2021-07-04;0,6;;;;;;
2021-07-05;0,6;0,3;2,14;6,43;10,07;72,67;3,0
2021-07-06;0,6;0,3;2,25;9,92;13,5;64,46;3,0
2021-07-07;0,6;0,27;2,38;10,71;14,17;60,08;3,0
2021-07-08;0,6;0,32;2,83;12,92;17,17;56,13;3,13
2021-07-09;0,6;0,31;2,0;8,44;11,44;57,91;3,09
2021-07-10;0,6;0,37;1,96;7,67;10,54;58,17;3,04
2021-07-11;0,6;0,36;1,83;8,42;11,17;60,92;3,29
2021-07-12;0,6;0,37;2,83;12,96;17,26;53,87;3,29
2021-07-13;0,6;0,24;3,04;9,67;14,21;47,54;3,71
2021-07-14;0,6;0,27;2,58;9,58;13,58;61,63;3,67
2021-07-15;0,6;0,29;2,58;10,13;14,25;58,83;3,46
2021-07-16;0,6;0,31;3,46;10,63;15,79;56,33;3,54
2021-07-17;0,6;0,3;2,17;6,79;10,0;55,54;3,5
2021-07-18;0,6;0,3;1,79;7,08;9,58;65,79;3,42
2021-07-19;0,6;0,31;2,71;12,79;16,92;73,75;3,79
2021-07-20;0,61;0,31;3,64;11,82;17,05;71,05;3,64
2021-07-21;0,6;0,3;3,58;13,63;18,92;68,08;3,71
2021-07-22;0,6;0,31;3,79;14,17;20,04;71,54;3,67
2021-07-23;0,6;0,3;5,13;14,63;22,46;72,0;3,88
2021-07-24;0,6;0,3;2,33;12,42;15,83;69,92;3,67
2021-07-25;0,6;0,29;1,83;9,42;12,17;67,5;3,63
2021-07-26;0,6;0,28;2,71;11,96;16,08;67,67;3,88
2021-07-27;0,6;0,25;2,79;10,96;15,17;75,58;3,92
2021-07-28;0,6;0,31;2,96;13,92;18,17;72,21;3,92
2021-07-29;0,6;0,28;2,21;9,79;13,29;75,88;3,96
2021-07-30;0,6;0,29;2,33;9,83;13,46;65,38;3,88
2021-07-31;0,6;0,27;2,08;11,13;14,29;60,42;3,83
2021-08-01;0,6;0,2;1,92;5,92;8,67;56,08;3,75
2021-08-02;0,6;0,22;3,17;13,08;17,75;56,38;3,96
2021-08-03;0,6;0,27;2,18;9,27;12,59;57,39;3,91
2021-08-04;0,6;0,31;2,67;13,5;17,54;59,08;3,92
2021-08-05;0,6;0,27;2,46;9,79;13,46;68,5;3,96
2021-08-06;0,6;0,27;2,79;14,75;18,88;53,54;4,0
2021-08-07;0,6;0,28;2,08;9,54;12,71;63,46;3,88
2021-08-08;0,6;0,27;1,92;9,17;11,96;51,17;4,0
2021-08-09;0,6;0,28;2,42;11,26;14,74;53,73;3,79
2021-08-10;0,6;0,25;4,92;28,67;36,0;51,33;3,82
2021-08-11;0,6;0,24;4,83;30,96;38,29;57,5;3,92
2021-08-12;0,6;0,28;6,5;31,9;41,9;29,7;4,0
2021-08-13;;;;;;;
2021-08-14;;;;;;;
2021-08-15;;;;;;;
2021-08-16;;;;;;;
2021-08-17;;;;;;;
2021-08-18;;;;;;;
2021-08-19;;;;;;;
2021-08-20;;;;;;;
2021-08-21;;;;;;;
2021-08-22;;;;;;;
2021-08-23;;;;;;;
2021-08-24;;;;;;;
2021-08-25;;;;;;;
2021-08-26;;;;;;;
2021-08-27;;;;;;;
2021-08-28;;;;;;;
2021-08-29;;;;;;;
2021-08-30;;;;;;;
2021-08-31;;;;;;;
2021-09-01;;;;;;;
2021-09-02;;;;;;;
2021-09-03;;;;;;;
2021-09-04;;;;;;;
2021-09-05;;;;;;;
2021-09-06;;;;;;;
2021-09-07;0,6;;2,42;10,21;13,96;57,29;3,79
2021-09-08;0,6;0,2;2,38;13,25;16,75;64,33;3,79
2021-09-09;0,6;0,2;2,58;15,08;18,96;81,08;3,67
2021-09-10;0,6;0,23;2,78;17,43;21,61;66,26;3,91
2021-09-11;0,6;0,2;2,21;8,75;12,0;61,54;3,79
2021-09-12;0,6;0,2;1,88;9,67;12,58;58,71;4,0
2021-09-13;0,6;0,28;3,29;9,42;14,58;53,25;3,5
2021-09-14;0,6;0,41;3,29;14,5;19,46;56,27;2,92
2021-09-15;0,6;;1,92;9,21;11,92;72,04;3,0
2021-09-16;0,77;;1,95;11,35;14,35;70,0;2,96
2021-09-17;0,6;0,3;3,05;11,59;16,09;67,09;2,95
2021-09-18;0,6;0,35;2,79;16,58;20,83;54,54;2,96
2021-09-19;0,6;0,3;2,21;8,29;11,25;57,38;3,0
2021-09-20;0,6;0,28;2,92;14,75;19,17;59,46;3,0
2021-09-21;0,6;0,25;4,08;21,79;28,04;45,08;3,0
2021-09-22;0,6;0,28;3,71;24,29;29,83;70,04;3,0
2021-09-23;0,6;0,3;5,08;28,33;36,04;69,0;3,0
2021-09-24;0,6;0,31;3,92;28,75;34,46;68,38;3,0
2021-09-25;0,6;0,3;2,75;15,71;19,67;60,04;3,0
2021-09-26;0,74;0,28;2,42;12,88;16,46;72,21;3,0
2021-09-27;0,6;0,29;5,29;19,79;27,71;66,04;3,0
2021-09-28;0,6;0,3;4,42;12,96;19,5;57,92;3,0
2021-09-29;0,6;0,3;3,46;16,63;21,67;52,33;3,0
2021-09-30;0,6;0,3;4,17;12,96;19,25;52,71;3,0
2021-10-01;0,6;0,3;4,25;21,13;27,33;49,04;3,0
2021-10-02;0,6;0,31;2,63;10,08;13,92;63,21;3,0
2021-10-03;0,6;0,28;1,21;5,0;7,04;88,08;3,0
2021-10-04;0,6;0,3;3,33;11,46;16,42;49,29;3,0
2021-10-05;0,61;0,32;8,54;19,46;32,38;48,67;3,08
2021-10-06;0,6;0,33;4,38;20,5;26,71;52,13;3,0
2021-10-07;0,6;0,3;3,67;16,25;21,63;63,04;3,0
2021-10-08;0,61;0,32;3,58;17,92;23,29;56,29;3,0
2021-10-09;0,6;0,33;3,33;18,79;23,67;49,33;3,0
2021-10-10;0,6;0,32;2,08;11,88;14,83;55,79;3,0
2021-10-11;0,6;0,31;3,04;13,63;18,17;60,63;3,0
2021-10-12;0,6;0,3;2,08;11,38;14,54;66,29;3,0
2021-10-13;0,6;0,32;3,5;17,96;23,17;63,04;3,04
2021-10-14;0,6;0,32;3,83;17,46;23,13;57,0;3,08
2021-10-15;0,62;0,37;7,54;21,38;32,63;50,58;3,04
2021-10-16;0,6;0,39;2,96;20,75;25,21;61,92;3,0
2021-10-17;0,6;0,37;2,42;14,33;17,5;66,96;3,0
2021-10-18;0,6;0,41;2,96;16,46;20,75;61,71;3,0
2021-10-19;0,6;0,39;3,88;13,29;19,25;63,0;3,0
2021-10-20;0,6;0,36;1,67;8,25;10,67;89,25;3,0
2021-10-21;0,61;0,38;3,64;21,5;26,86;46,73;3,47
2021-10-22;0,6;0,39;2,75;17,29;21,5;36,92;4,0
2021-10-23;0,6;0,32;2,92;12,54;16,71;53,42;4,0
2021-10-24;0,6;0,33;2,92;10,79;14,83;66,71;4,0
2021-10-25;0,6;0,37;2,92;15,5;19,63;60,75;4,0
2021-10-26;0,62;0,43;4,5;19,71;26,38;64,13;4,42
2021-10-27;0,6;0,43;7,25;29,92;40,71;50,08;4,17
2021-10-28;0,6;0,35;3,25;19,08;23,88;69,33;4,08
2021-10-29;0,62;0,39;6,88;25,71;36,0;47,92;4,0
2021-10-30;0,62;0,38;5,04;12,63;20,04;55,25;4,0
2021-10-31;0,6;0,42;5,08;17,88;25,46;36,46;4,0
2021-11-01;0,6;0,33;2,21;11,42;14,83;47,17;4,0
2021-11-02;0,6;0,3;5,17;19,38;27,08;49,13;4,08
2021-11-03;0,6;0,28;2,75;15,04;19,04;58,5;4,0
2021-11-04;0,6;0,3;4,83;19,29;26,63;48,21;4,0
