date;c6h6;co;no;no2;nox;o3;so2
2020-05-05;0,61;0,47;8,88;29,71;42,96;37,13;3,79
2020-05-06;0,6;0,37;6,61;22,96;32,87;54,23;3,87
2020-05-07;0,6;0,32;6,92;21,96;32,33;56,08;3,5
2020-05-08;0,86;0,32;5,63;16,13;24,58;65,67;3,92
2020-05-09;0,6;0,32;2,04;14,08;17,0;67,79;3,5
2020-05-10;0,6;0,3;1,13;5,38;7,29;73,83;3,04
2020-05-11;0,6;0,3;1,63;6,42;8,83;72,25;3,13
2020-05-12;0,62;0,36;3,38;18,79;23,79;54,17;3,5
2020-05-13;0,78;0,32;2,71;12,17;16,25;73,83;3,63
2020-05-14;0,6;0,37;2,08;18,04;21,08;55,13;3,5
2020-05-15;0,6;0,36;4,92;18,21;25,75;59,38;3,33
2020-05-16;0,63;0,38;1,71;11,33;13,92;54,17;3,67
2020-05-17;0,6;0,38;1,63;8,96;11,5;56,88;3,63
2020-05-18;0,6;0,4;3,96;16,75;22,67;67,83;3,38
2020-05-19;0,6;0,39;3,54;20,96;26,25;66,08;3,54
2020-05-20;0,6;0,35;3,71;21,17;26,75;78,33;4,0
2020-05-21;0,6;0,33;4,29;22,21;28,58;72,46;4,13
2020-05-22;0,61;0,34;4,75;22,88;29,88;67,58;4,25
2020-05-23;0,6;0,28;2,46;15,04;18,42;67,88;4,13
2020-05-24;0,6;0,27;1,71;5,46;7,88;61,79;4,0
2020-05-25;0,6;0,3;2,75;14,29;18,5;63,5;4,08
2020-05-26;0,6;0,29;5,25;23,13;30,96;66,96;4,0
2020-05-27;0,6;0,31;4,95;22,67;30,05;73,86;4,38
2020-05-28;0,64;0,34;4,25;13,5;20,13;70,71;3,33
2020-05-29;0,6;0,35;4,25;19,33;25,88;60,79;3,17
2020-05-30;0,6;0,37;2,29;10,58;14,17;61,17;3,0
2020-05-31;0,6;0,35;2,0;8,63;11,5;62,67;3,17
2020-06-01;0,6;0,39;4,29;16,0;22,54;61,58;3,0
2020-06-02;0,6;0,41;7,13;18,38;29,04;59,25;3,63
2020-06-03;0,6;0,44;6,29;19,13;28,5;57,38;3,5
2020-06-04;0,6;0,41;2,63;15,17;19,29;65,63;3,04
2020-06-05;0,7;0,49;3,0;18,38;22,67;62,21;3,42
2020-06-06;0,6;0,39;2,79;12,79;17,21;64,67;3,5
2020-06-07;0,63;0,4;1,38;8,42;10,67;50,83;3,21
2020-06-08;0,6;0,39;3,17;14,25;19,13;48,58;3,92
2020-06-09;0,66;0,45;4,63;24,21;31,13;41,04;3,96
2020-06-10;0,6;0,37;4,46;17,58;24,33;59,29;3,54
2020-06-11;0,6;0,39;3,33;15,54;20,83;63,04;3,08
2020-06-12;0,6;0,35;3,08;15,29;19,92;69,92;3,13
2020-06-13;0,6;0,28;2,21;16,58;20,04;61,71;3,25
2020-06-14;0,6;0,28;2,17;10,63;13,88;67,38;4,13
2020-06-15;0,6;0,33;11,14;24,21;41,0;41,29;4,07
2020-06-16;0,6;;;;;;
2020-06-17;0,63;0,32;4,0;15,67;21,75;78,15;2,44
2020-06-18;0,6;0,39;3,92;16,71;22,67;61,96;2,92
2020-06-19;0,78;0,33;10,04;20,42;35,67;53,38;2,96
2020-06-20;0,6;0,45;3,17;15,83;20,46;46,75;2,29
2020-06-21;0,61;0,4;2,79;11,92;15,92;45,46;2,71
2020-06-22;0,6;0,4;7,29;15,63;26,58;50,88;3,17
2020-06-23;0,6;0,46;4,46;14,71;21,33;45,67;3,17
2020-06-24;0,6;0,42;3,96;13,63;19,38;47,71;3,13
2020-06-25;0,62;0,4;8,29;18,38;31,13;53,33;3,17
2020-06-26;0,6;0,38;8,29;25,63;38,0;57,5;3,08
2020-06-27;0,61;0,34;3,08;18,21;22,96;46,58;2,67
2020-06-28;0,6;0,34;2,5;9,63;13,38;47,83;2,46
2020-06-29;0,6;0,36;5,54;13,5;21,83;39,79;2,79
2020-06-30;0,64;0,32;5,38;7,54;15,67;51,88;3,25
2020-07-01;0,6;0,4;10,54;16,42;32,29;40,17;3,25
2020-07-02;0,63;0,4;4,88;13,92;21,33;49,29;3,08
2020-07-03;0,62;0,33;5,21;17,88;25,5;42,67;3,33
2020-07-04;0,61;0,4;2,25;10,33;13,46;63,17;3,46
2020-07-05;0,6;0,36;2,79;15,79;20,04;51,71;3,25
2020-07-06;0,6;0,4;4,79;17,79;25,04;62,79;3,21
2020-07-07;0,6;0,4;3,58;10,92;16,25;56,54;3,08
2020-07-08;0,6;0,4;5,88;17,88;26,58;57,63;3,25
2020-07-09;0,6;0,42;7,33;22,33;33,21;53,29;3,13
2020-07-10;0,65;0,28;13,67;32,67;53,38;54,04;2,92
2020-07-11;0,6;0,31;4,29;23,75;30,38;54,29;3,33
2020-07-12;0,6;0,21;2,17;12,83;16,25;62,88;2,92
2020-07-13;0,6;0,21;8,08;22,83;35,25;56,71;2,96
2020-07-14;0,6;0,24;3,92;20,29;26,21;72,63;2,88
2020-07-15;0,6;0,22;4,46;22,83;29,63;67,58;3,0
2020-07-16;0,6;0,21;2,17;11,92;15,13;63,33;3,08
2020-07-17;0,63;0,23;4,96;16,25;23,75;56,0;3,29
2020-07-18;0,6;0,53;3,54;16,46;21,67;51,67;2,54
2020-07-19;0,6;0,32;2,75;11,58;15,58;48,79;2,71
2020-07-20;0,6;0,33;8,67;18,92;31,88;39,0;2,83
2020-07-21;0,6;0,31;8,15;19,25;31,55;36,71;3,38
2020-07-22;0,6;0,47;9,67;24,5;38,96;45,17;4,08
2020-07-23;0,6;0,43;7,17;29,71;40,42;73,21;4,13
2020-07-24;0,63;0,4;5,0;26,21;33,75;66,88;3,96
2020-07-25;0,6;0,46;3,5;16,13;21,25;68,04;4,0
2020-07-26;0,6;0,42;1,79;11,04;13,79;69,17;4,0
2020-07-27;0,6;0,58;5,88;20,71;29,63;54,63;4,0
2020-07-28;0,6;0,43;12,29;31,17;49,83;46,38;4,25
2020-07-29;0,61;0,45;9,25;20,21;34,17;55,5;4,25
2020-07-30;0,6;0,4;9,04;34,5;48,38;42,58;4,29
2020-07-31;0,6;0,34;13,75;34,33;55,29;38,96;4,33
2020-08-01;0,6;0,63;3,92;23,21;29,21;56,71;4,21
2020-08-02;0,6;0,31;1,96;9,33;12,21;59,54;4,0
2020-08-03;0,73;0,33;5,17;13,42;21,21;55,56;4,13
2020-08-04;0,6;0,36;4,33;13,04;19,38;51,38;4,04
2020-08-05;0,6;0,31;7,0;18,04;28,58;48,92;4,13
2020-08-06;0,6;0,33;4,5;17,67;24,42;54,75;4,08
2020-08-07;0,6;0,31;5,92;20,08;29,04;51,5;4,13
2020-08-08;0,6;0,49;4,29;21,67;28,25;59,71;4,29
2020-08-09;0,62;0,44;2,42;17,33;21,21;72,21;4,46
2020-08-10;0,6;0,29;7,58;29,17;40,5;38,17;4,58
2020-08-11;0,6;0,32;2,0;13,64;16,36;76,33;4,09
2020-08-12;0,71;0,38;3,96;19,96;25,83;79,13;4,08
2020-08-13;0,6;0,35;4,63;18,33;25,08;34,0;4,88
2020-08-14;0,6;0,36;5,21;15,04;22,79;76,11;4,71
2020-08-15;0,6;0,37;2,21;12,33;15,46;51,58;4,46
2020-08-16;;;2,38;12,75;16,29;;4,5
2020-08-17;0,6;0,38;6,04;15,83;25,08;49,17;4,33
2020-08-18;0,6;0,23;2,92;14,67;19,17;55,71;3,46
2020-08-19;0,6;0,24;6,21;19,88;29,13;47,08;2,75
2020-08-20;0,6;0,25;5,63;16,75;25,33;44,38;2,25
2020-08-21;0,6;0,29;6,58;17,5;27,5;43,08;2,42
2020-08-22;0,63;0,3;1,96;9,63;12,71;50,04;2,42
2020-08-23;0,6;0,29;1,92;11,0;13,67;43,83;2,63
2020-08-24;0,6;0,27;3,71;11,92;17,54;52,3;2,96
2020-08-25;0,6;0,29;5,83;20,33;29,17;42,58;2,96
2020-08-26;0,6;0,39;7,79;18,71;30,42;39,71;2,96
2020-08-27;0,62;0,53;10,17;15,38;30,71;41,17;3,0
2020-08-28;0,6;0,32;9,5;15,63;30,17;40,25;2,83
2020-08-29;0,61;0,27;3,13;15,58;20,42;38,33;3,0
2020-08-30;0,65;0,22;2,08;11,04;14,21;58,42;2,83
2020-08-31;0,64;0,25;5,67;18,5;27,13;54,79;3,08
2020-09-01;0,6;0,29;8,74;27,0;40,09;49,0;2,67
2020-09-02;0,6;0,3;9,25;22,71;36,92;65,38;2,54
2020-09-03;0,6;0,36;9,29;26,13;40,46;52,33;2,83
2020-09-04;0,6;0,29;8,13;24,83;36,96;52,92;2,67
2020-09-05;0,6;0,32;4,04;20,13;26,21;57,0;2,92
2020-09-06;0,6;0,22;1,88;12,5;15,13;68,0;2,54
2020-09-07;0,67;0,21;2,17;14,17;17,5;59,88;2,58
2020-09-08;0,67;0,22;5,63;28,46;36,83;45,58;2,75
2020-09-09;0,65;0,29;5,88;33,46;42,25;43,46;2,54
2020-09-10;0,6;0,31;7,21;28,46;39,46;44,88;2,58
2020-09-11;0,6;0,31;2,92;20,63;25,0;56,79;2,42
2020-09-12;0,6;0,34;2,67;21,38;25,17;63,13;2,5
2020-09-13;0,6;0,31;2,04;18,88;21,92;69,75;2,46
2020-09-14;0,6;0,4;9,67;29,33;44,0;50,21;2,63
2020-09-15;0,78;0,4;8,75;26,71;39,79;45,58;2,63
2020-09-16;0,6;0,42;8,63;25,96;38,88;40,96;2,54
2020-09-17;0,61;0,39;6,96;24,25;34,75;45,79;2,71
2020-09-18;0,7;0,46;25,92;43,75;83,04;17,42;3,21
2020-09-19;0,67;0,44;9,38;21,54;35,58;36,54;2,67
2020-09-20;0,63;0,32;2,42;16,21;19,92;53,21;2,58
2020-09-21;0,61;0,38;8,05;32,71;45,05;33,27;3,1
2020-09-22;0,6;0,36;10,5;27,42;43,33;44,0;3,42
2020-09-23;0,62;0,34;10,17;28,0;43,33;52,96;3,5
2020-09-24;0,61;0,36;7,75;25,38;37,17;42,54;3,25
2020-09-25;0,62;0,2;1,83;8,92;11,58;70,88;2,63
2020-09-26;0,6;0,21;1,63;6,5;9,13;66,63;2,63
2020-09-27;0,64;0,24;2,08;15,0;18,21;55,0;2,79
2020-09-28;0,6;0,3;5,25;23,58;31,63;53,29;2,88
2020-09-29;0,61;0,37;10,42;32,13;48,0;50,63;3,21
2020-09-30;0,6;0,41;8,33;34,83;47,29;45,96;3,13
2020-10-01;0,61;0,41;9,46;27,33;41,46;50,79;3,25
2020-10-02;0,62;0,38;15,13;23,96;47,17;45,21;3,38
2020-10-03;0,6;0,23;2,75;10,5;14,83;63,29;2,96
2020-10-04;0,6;0,3;2,67;16,17;20,04;51,5;2,92
2020-10-05;0,61;0,35;16,75;27,75;53,29;37,17;3,25
2020-10-06;0,65;0,39;15,83;26,92;51,29;39,83;3,54
2020-10-07;0,6;0,41;4,46;17,46;24,13;49,08;3,04
2020-10-08;0,67;0,44;9,5;22,54;36,75;43,38;3,5
2020-10-09;0,6;0,45;14,46;27,13;49,0;31,33;3,88
2020-10-10;0,6;0,46;9,96;21,42;36,46;30,92;4,0
2020-10-11;0,89;0,35;2,13;14,96;18,21;50,29;3,42
2020-10-12;1,06;0,33;2,46;20,08;23,67;52,46;3,0
2020-10-13;0,6;0,38;10,42;32,88;48,75;45,29;3,08
2020-10-14;0,91;0,4;10,83;28,63;45,0;34,58;3,08
2020-10-15;0,69;0,41;6,58;31,33;41,38;28,42;3,0
2020-10-16;0,66;0,37;10,17;35,54;50,58;34,54;3,08
2020-10-17;0,6;0,45;7,04;33,88;44,29;36,46;3,33
2020-10-18;0,63;0,46;4,54;30,83;37,71;39,21;3,21
2020-10-19;0,64;0,46;18,5;35,04;62,92;36,46;3,38
2020-10-20;0,71;0,38;20,75;30,46;61,96;50,04;3,92
2020-10-21;0,65;0,3;5,71;31,25;39,58;55,63;3,75
2020-10-22;0,61;0,31;21,25;38,79;71,13;20,88;4,17
2020-10-23;0,62;0,24;10,46;23,5;39,46;39,79;3,88
2020-10-24;0,6;0,21;8,13;23,83;36,29;43,38;3,33
2020-10-25;0,6;0,21;2,54;18,92;22,58;51,25;3,04
2020-10-26;0,6;0,21;2,33;17,9;21,33;53,09;3,05
2020-10-27;0,66;0,28;9,38;27,75;41,88;38,83;3,08
2020-10-28;0,66;0,4;22,79;39,63;74,25;22,88;3,63
2020-10-29;0,61;0,42;22,71;38,29;72,96;26,58;3,71
2020-10-30;0,62;0,37;15,21;34,13;57,13;29,42;3,67
2020-10-31;0,61;0,36;4,83;23,88;31,17;39,71;3,54
2020-11-01;0,6;0,4;4,13;19,83;26,04;41,13;3,5
2020-11-02;0,6;0,38;9,04;26,54;40,29;41,29;3,46
2020-11-03;0,63;0,4;9,25;28,0;42,21;36,96;3,88
2020-11-04;0,7;0,38;15,96;32,38;56,92;17,58;3,54
2020-11-05;0,61;0,36;13,17;20,92;41,13;37,0;3,25
2020-11-06;0,6;0,37;1,46;13,38;15,92;58,96;3,21
2020-11-07;0,61;0,39;4,25;11,21;17,75;48,17;3,92
2020-11-08;0,6;0,36;6,04;18,5;27,63;25,75;3,46
2020-11-09;0,62;0,43;21,21;29,08;61,17;23,46;3,83
2020-11-10;0,62;0,45;24,42;34,21;71,46;19,5;3,79
2020-11-11;0,6;0,4;11,67;25,63;43,42;33,29;3,67
2020-11-12;0,63;0,46;21,42;35,54;68,08;19,63;3,67
2020-11-13;0,62;0,45;26,83;33,21;74,08;17,21;3,13
2020-11-14;0,61;0,41;7,38;21,96;33,04;29,75;2,33
2020-11-15;0,6;0,4;4,79;18,29;25,21;34,0;2,25
2020-11-16;0,62;0,39;13,83;25,29;46,38;35,75;2,25
2020-11-17;0,6;0,44;19,08;36,71;65,58;21,08;2,46
2020-11-18;0,62;0,46;26,5;35,42;75,79;19,42;2,67
2020-11-19;0,6;0,43;12,29;35,04;53,71;17,04;2,46
2020-11-20;0,61;0,41;14,71;34,33;56,63;25,88;2,25
2020-11-21;0,63;0,4;6,58;29,58;39,71;27,08;2,42
2020-11-22;0,65;0,45;8,0;26,63;39,04;27,13;2,38
2020-11-23;0,64;0,49;20,29;40,21;70,92;22,83;2,36
2020-11-24;0,67;0,45;25,38;41,75;80,13;21,63;2,04
2020-11-25;0,62;0,53;45,95;44,85;114,75;18,23;2,54
2020-11-26;0,6;0,46;19,08;32,0;60,92;33,54;2,17
2020-11-27;0,61;0,36;1,75;15,17;17,96;65,58;2,0
2020-11-28;2,88;0,32;1,42;15,83;17,96;59,96;1,71
2020-11-29;1,1;0,34;4,21;20,54;26,83;37,25;1,58
2020-11-30;0,65;0,43;27,21;31,5;72,83;15,0;2,13
2020-12-01;0,61;0,33;15,21;27,54;50,58;6,54;1,83
2020-12-02;0,75;0,38;17,08;31,46;57,38;19,17;1,46
2020-12-03;0,62;0,33;18,29;35,38;63,25;29,79;1,63
2020-12-04;0,62;0,37;32,33;37,92;87,08;23,42;1,92
2020-12-05;0,6;0,3;4,46;21,63;28,25;34,46;1,17
2020-12-06;0,6;0,3;3,0;13,46;17,79;43,08;1,13
2020-12-07;0,6;0,33;14,42;28,25;50,0;34,79;1,54
2020-12-08;0,6;0,31;6,0;23,71;32,67;32,21;1,04
2020-12-09;0,62;0,32;4,33;20,58;27,17;39,58;1,08
2020-12-10;0,65;0,42;26,92;33,79;74,46;28,46;1,71
2020-12-11;0,63;0,52;37,75;40,33;97,92;6,13;2,42
2020-12-12;0,6;0,32;1,92;12,83;15,67;50,63;1,71
2020-12-13;0,61;0,41;5,88;20,92;29,79;36,38;2,17
2020-12-14;0,8;0,63;60,04;47,08;138,92;3,54;3,08
2020-12-15;0,73;0,63;45,58;41,38;110,75;15,63;2,79
2020-12-16;0,62;0,54;32,96;38,96;89,33;14,04;2,5
2020-12-17;0,61;0,49;19,92;39,71;69,92;14,46;2,17
2020-12-18;0,63;0,53;36,21;37,04;92,04;15,25;2,58
2020-12-19;0,65;0,46;15,17;25,92;49,13;22,42;2,04
2020-12-20;0,6;0,38;5,54;21,0;29,25;25,04;1,83
2020-12-21;0,6;0,42;28,5;33,33;76,5;13,58;2,13
2020-12-22;0,63;0,43;26,04;28,92;68,5;16,17;2,25
2020-12-23;0,63;0,5;26,71;30,42;71,13;19,54;2,33
2020-12-24;0,6;0,44;20,5;27,92;59,29;18,04;2,21
2020-12-25;0,6;0,3;1,58;8,88;11,25;54,42;1,04
2020-12-26;0,6;0,29;2,63;15,46;19,38;56,0;1,13
2020-12-27;0,6;0,36;2,79;18,46;22,5;43,63;1,38
2020-12-28;1,43;0,25;2,0;15,5;18,33;54,25;1,29
2020-12-29;0,6;0,21;1,52;13,67;16,14;57,14;1,48
2020-12-30;0,6;0,23;2,38;16,04;19,46;53,17;2,04
2020-12-31;0,6;0,29;7,67;27,17;38,71;38,13;2,5
2021-01-01;0,6;0,33;2,54;21,83;25,58;28,04;3,0
2021-01-02;0,6;0,29;3,75;25,0;30,5;29,88;2,96
2021-01-03;0,61;0,32;7,38;21,75;32,96;41,21;2,83
2021-01-04;0,6;0,4;23,54;37,33;73,0;20,63;3,46
2021-01-05;0,6;0,39;17,58;37,13;63,79;18,79;3,38
2021-01-06;0,6;0,4;7,67;25,63;37,21;25,96;3,42
2021-01-07;0,6;0,44;24,71;38,79;76,5;16,92;3,54
2021-01-08;0,6;0,43;18,0;36,08;63,38;11,21;3,75
2021-01-09;0,6;0,38;1,29;12,71;14,79;60,71;3,04
2021-01-10;0,6;0,4;3,29;17,38;22,08;43,88;2,96
2021-01-11;0,6;0,4;6,21;23,58;32,75;33,38;3,04
2021-01-12;0,6;0,36;4,42;28,04;34,75;41,92;3,17
2021-01-13;0,6;0,4;5,04;31,63;39,17;33,25;3,38
2021-01-14;0,6;0,4;5,67;28,63;37,04;30,79;3,54
2021-01-15;0,6;0,42;19,83;36,17;66,42;21,58;3,96
2021-01-16;0,6;0,39;7,67;28,0;39,42;28,42;3,88
2021-01-17;0,61;0,4;8,79;27,17;40,46;32,33;4,0
2021-01-18;0,6;0,5;29,71;39,79;84,83;13,71;5,21
2021-01-19;0,6;0,45;18,33;32,25;59,88;25,88;4,75
2021-01-20;0,6;0,41;16,25;35,75;60,25;26,83;4,38
2021-01-21;0,6;0,4;16,63;33,83;59,0;24,96;4,13
2021-01-22;0,6;0,32;2,17;13,96;17,38;59,58;3,13
2021-01-23;0,6;0,31;1,33;9,71;11,79;65,0;3,0
2021-01-24;0,6;0,3;1,25;7,21;9,21;64,58;3,0
2021-01-25;0,6;0,34;3,27;22,59;27,45;52,0;3,0
2021-01-26;0,61;0,34;6,33;24,17;33,71;47,67;3,13
2021-01-27;0,61;0,39;26,63;44,63;85,21;15,54;4,33
2021-01-28;0,62;0,5;46,42;44,5;115,04;9,96;5,46
2021-01-29;0,61;0,42;23,63;32,63;68,46;14,88;5,04
2021-01-30;0,6;0,36;9,25;18,96;33,17;39,08;4,04
2021-01-31;0,6;0,29;1,21;5,5;7,13;71,0;2,83
2021-02-01;0,6;0,3;2,0;16,92;19,83;58,17;3,08
2021-02-02;0,6;0,4;7,88;24,42;36,21;40,54;3,5
2021-02-03;0,6;0,34;14,42;31,67;53,29;25,88;4,08
2021-02-04;0,6;0,33;24,29;29,71;66,75;28,29;4,92
2021-02-05;0,6;0,31;3,54;27,42;32,83;43,54;3,71
2021-02-06;0,6;0,35;1,88;15,21;17,96;53,17;3,54
2021-02-07;0,6;0,26;2,58;15,58;19,42;46,58;3,0
2021-02-08;0,6;0,31;18,83;26,46;55,29;37,71;3,54
2021-02-09;0,6;0,3;5,04;23,83;31,42;43,38;3,38
2021-02-10;0,6;0,29;7,75;21,38;33,42;55,63;3,29
2021-02-11;0,6;0,35;18,83;31,25;60,04;36,17;4,13
2021-02-12;0,6;0,43;28,21;38,54;81,46;14,75;4,96
2021-02-13;0,6;0,37;8,88;16,54;29,96;38,63;3,83
2021-02-14;0,6;0,34;1,67;13,25;15,75;61,54;3,42
2021-02-15;0,6;0,39;14,33;33,79;55,58;32,67;3,79
2021-02-16;0,6;0,37;4,0;17,21;23,29;62,5;3,17
2021-02-17;0,6;0,46;17,46;27,58;54,08;33,64;4,46
2021-02-18;0,6;0,66;17,42;33,0;59,42;41,92;4,33
2021-02-19;0,6;0,32;5,58;27,63;35,96;40,96;3,75
2021-02-20;0,6;0,25;5,25;29,08;36,96;43,83;3,88
2021-02-21;0,6;0,21;1,29;10,54;12,67;77,88;3,75
2021-02-22;0,6;0,26;8,29;38,29;50,67;39,92;4,17
2021-02-23;0,6;0,25;5,04;27,0;34,29;48,38;4,17
2021-02-24;0,6;0,28;16,5;22,63;47,58;49,29;4,42
2021-02-25;0,6;0,27;18,67;31,05;59,43;31,47;4,37
2021-02-26;0,6;0,36;12,79;33,42;52,79;28,29;3,92
2021-02-27;0,6;0,41;4,71;21,08;28,38;35,33;3,67
2021-02-28;0,6;0,42;3,96;16,25;22,25;47,54;3,88
2021-03-01;0,6;0,4;4,25;21,46;27,75;67,42;3,92
2021-03-02;0,6;0,38;1,75;19,54;22,17;73,46;4,0
2021-03-03;0,62;0,47;20,83;35,08;66,79;34,71;4,29
2021-03-04;0,62;0,46;15,08;30,71;53,67;40,08;4,29
2021-03-05;0,65;0,37;13,42;31,88;52,17;36,25;4,08
2021-03-06;0,65;0,29;6,17;22,88;32,42;40,33;4,08
2021-03-07;0,6;0,32;2,75;19,13;23,21;48,79;3,83
2021-03-08;0,6;0,31;9,54;29,33;43,75;32,79;3,96
2021-03-09;0,62;0,37;9,75;30,21;45,04;32,0;3,75
2021-03-10;0,61;0,26;4,21;22,96;29,33;56,08;3,58
2021-03-11;0,6;0,32;8,38;31,21;43,71;45,25;3,88
2021-03-12;0,64;0,3;8,79;27,5;41,21;45,58;4,21
2021-03-13;0,6;0,31;3,75;17,42;23,25;51,25;4,0
2021-03-14;0,6;0,29;1,71;14,21;16,79;61,29;3,71
2021-03-15;0,6;0,31;3,08;21,21;25,75;63,46;3,38
2021-03-16;0,6;0,36;11,17;30,83;47,79;48,33;3,71
2021-03-17;0,6;0,33;7,92;27,75;39,63;43,75;3,5
2021-03-18;0,6;0,31;8,29;24,58;37,17;51,96;3,63
2021-03-19;0,6;0,32;5,88;25,5;34,29;46,29;3,33
2021-03-20;0,6;0,32;3,33;24,25;29,13;52,54;3,42
2021-03-21;0,6;0,33;3,83;20,04;25,63;56,83;3,96
2021-03-22;0,6;0,36;7,92;31,38;43,29;42,58;3,92
2021-03-23;0,6;0,39;8,96;31,29;44,88;42,17;4,08
2021-03-24;0,6;0,41;8,83;30,58;44,21;49,96;4,25
2021-03-25;0,6;0,4;6,42;29,08;38,83;60,42;4,13
2021-03-26;0,6;0,28;5,29;32,63;40,58;63,96;4,04
2021-03-27;0,67;0,2;2,42;18,13;21,83;70,38;3,96
2021-03-28;0,61;0,21;3,09;21,09;25,83;51,87;4,39
2021-03-29;0,64;0,23;14,08;38,42;59,92;40,45;4,63
2021-03-30;0,62;0,28;15,91;42,36;66,36;42,25;4,95
2021-03-31;0,61;0,26;20,04;38,63;69,21;40,83;4,79
2021-04-01;0,61;0,23;6,67;38,92;49,04;55,0;4,58
2021-04-02;0,6;0,25;2,88;24,21;28,42;73,13;4,75
2021-04-03;0,6;0,23;2,08;19,79;22,79;79,38;5,58
2021-04-04;0,6;;1,75;15,71;18,21;69,79;4,38
2021-04-05;0,6;0,21;1,96;15,04;18,25;69,46;4,63
2021-04-06;0,6;0,23;3,58;19,0;24,63;66,96;4,25
2021-04-07;0,6;0,2;2,17;15,58;18,67;71,92;3,96
2021-04-08;0,6;0,23;9,25;32,17;46,25;53,54;4,13
2021-04-09;0,6;0,27;4,7;27,95;34,9;60,7;4,1
2021-04-10;0,6;0,36;4,5;30,83;37,75;33,75;4,04
2021-04-11;0,62;0,38;5,17;15,13;23,08;47,67;4,04
2021-04-12;0,61;0,37;3,83;18,25;24,08;66,13;4,0
2021-04-13;0,63;0,34;11,33;23,92;41,21;54,04;4,42
2021-04-14;0,6;0,34;2,67;20,71;24,63;65,83;4,08
2021-04-15;0,6;0,35;5,88;26,25;35,13;66,67;4,5
2021-04-16;0,62;0,33;4,54;26,58;33,29;67,63;4,04
2021-04-17;0,6;0,38;1,92;13,96;16,92;73,0;3,92
2021-04-18;0,6;0,3;1,71;12,88;15,58;74,75;4,13
2021-04-19;0,6;0,42;10,88;26,58;43,0;65,83;4,38
2021-04-20;0,6;0,43;8,38;31,63;44,21;64,08;4,71
2021-04-21;1,46;0,4;2,0;17,46;20,29;97,08;4,17
2021-04-22;0,6;0,43;6,13;24,63;33,92;70,08;4,29
2021-04-23;0,6;0,43;13,67;30,21;51,13;63,29;4,83
2021-04-24;0,6;0,41;3,25;24,83;29,75;72,88;4,67
2021-04-25;0,6;0,41;1,58;15,96;18,5;81,58;4,25
2021-04-26;0,6;0,39;2,35;32,75;36,0;69,29;4,05
2021-04-27;0,6;0,4;10,83;22,04;38,38;61,29;3,5
2021-04-28;0,6;0,31;1,13;13,42;15,54;85,46;3,08
2021-04-29;0,65;0,37;2,71;18,88;22,67;68,33;3,42
2021-04-30;0,61;0,34;9,67;24,46;39,33;55,71;3,96
2021-05-01;0,6;0,36;1,33;12,29;14,38;66,54;3,96
2021-05-02;0,6;0,3;1,42;14,13;16,33;68,71;3,67
2021-05-03;0,6;0,29;6,54;23,13;32,96;61,71;4,04
2021-05-04;0,81;0,3;6,0;27,63;36,67;64,71;4,38
2021-05-05;0,6;0,33;4,29;22,0;28,54;67,67;4,17
2021-05-06;0,6;0,32;4,54;18,83;26,0;66,5;4,04
2021-05-07;0,62;0,36;8,25;25,92;38,25;53,79;4,08
2021-05-08;0,61;0,38;3,25;17,63;22,46;60,54;4,38
2021-05-09;0,6;0,34;1,42;15,33;17,5;65,46;4,0
2021-05-10;0,6;0,4;7,58;20,21;31,63;49,96;4,13
2021-05-11;0,6;0,29;3,13;16,33;21,08;66,79;3,75
2021-05-12;0,6;0,33;7,13;23,92;34,58;55,75;4,13
2021-05-13;0,6;0,3;2,17;13,08;16,25;75,63;3,88
2021-05-14;0,6;0,35;2,25;14,13;17,67;63,96;3,96
2021-05-15;0,61;0,43;2,38;16,25;19,75;67,04;4,0
2021-05-16;0,6;0,42;1,58;15,5;17,79;60,58;4,79
2021-05-17;0,6;0,42;2,5;11,33;15,29;64,5;4,0
2021-05-18;0,6;0,42;6,17;17,79;27,21;56,54;4,04
2021-05-19;0,6;0,4;2,21;12,5;16,0;63,54;4,13
2021-05-20;0,61;0,45;2,63;13,71;17,63;74,71;4,25
2021-05-21;0,6;0,68;3,67;15,92;21,58;62,96;4,17
2021-05-22;0,6;0,4;1,33;12,13;14,17;69,96;4,08
2021-05-23;0,6;0,38;1,96;15,96;18,92;53,75;4,25
2021-05-24;0,62;0,4;1,71;9,33;12,0;68,46;4,13
2021-05-25;0,62;0,44;1,3;8,5;10,55;76,64;4,0
2021-05-26;0,6;0,31;8,13;18,46;30,54;63,46;4,1
2021-05-27;0,6;0,34;5,96;22,25;31,21;54,08;4,17
2021-05-28;0,63;0,36;5,63;20,33;28,92;70,75;4,54
2021-05-29;0,6;0,41;2,38;20,79;24,46;62,0;4,83
2021-05-30;0,6;0,35;1,63;15,46;17,83;70,92;4,25
2021-05-31;0,6;0,37;3,88;20,42;26,25;64,71;4,29
2021-06-01;0,6;0,38;4,75;27,79;34,5;50,79;4,29
2021-06-02;0,6;0,37;5,92;20,46;29,67;53,67;4,25
2021-06-03;0,6;0,33;2,13;13,92;17,21;75,88;4,0
2021-06-04;0,6;0,36;1,88;13,67;16,67;74,0;4,0
2021-06-05;0,6;0,32;2,17;10,13;13,63;74,96;4,0
2021-06-06;0,6;0,3;1,08;10,58;12,17;71,21;4,0
2021-06-07;0,6;0,46;3,96;19,58;25,42;61,88;4,0
2021-06-08;0,6;0,32;4,75;19,38;26,54;54,83;4,17
