date;no;no2;nox;so2
2022-01-08;3,96;23,75;29,58;1,08
2022-01-09;1,58;11,54;13,83;1,0
2022-01-10;6,83;41,42;51,88;1,0
2022-01-11;33,29;40,83;91,5;1,71
2022-01-12;31,25;41,5;89,21;1,63
2022-01-13;32,25;47,38;96,33;2,33
2022-01-14;29,08;52,13;96,29;2,83
2022-01-15;7,46;41,58;52,63;2,75
2022-01-16;4,38;28,04;34,67;2,5
2022-01-17;9,0;37,42;50,88;3,79
2022-01-18;18,86;43,55;72,27;2,0
2022-01-19;34,83;55,29;108,08;2,92
2022-01-20;14,75;43,96;66,38;2,54
2022-01-21;14,58;39,83;62,04;1,96
2022-01-22;8,33;31,88;44,63;2,75
2022-01-23;8,25;35,58;48,17;3,42
2022-01-24;24,54;50,54;87,92;3,5
2022-01-25;25,42;49,04;87,75;3,17
2022-01-26;17,71;45,58;72,63;2,79
2022-01-27;21,5;44,92;77,83;2,58
2022-01-28;11,0;41,17;57,79;2,08
2022-01-29;8,75;33,21;46,25;1,75
2022-01-30;4,46;29,21;36,04;2,71
2022-01-31;15,92;40,46;64,58;1,88
2022-02-01;19,83;43,83;74,0;1,75
2022-02-02;8,88;35,13;48,83;1,3
2022-02-03;21,83;42,04;75,33;2,0
2022-02-04;25,7;42,75;81,65;1,96
2022-02-05;23,67;39,79;76,04;1,33
2022-02-06;6,33;26,83;36,38;1,42
2022-02-07;14,95;45,3;68,0;1,9
2022-02-08;18,75;37,58;66,13;2,58
2022-02-09;25,42;35,04;73,75;2,25
2022-02-10;23,33;43,21;78,79;2,67
2022-02-11;19,08;51,92;80,83;2,92
2022-02-12;15,29;41,04;63,96;1,67
2022-02-13;2,92;18,5;22,25;1,0
2022-02-14;3,38;22,04;26,54;1,0
2022-02-15;4,75;28,5;35,04;1,08
2022-02-16;21,17;46,25;78,5;2,04
2022-02-17;21,64;42,5;75,32;2,05
2022-02-18;12,33;33,58;52,29;1,92
2022-02-19;7,54;37,5;48,83;1,13
2022-02-20;3,08;23,5;27,96;1,33
2022-02-21;9,38;33,96;47,83;1,92
2022-02-22;5,46;36,21;44,0;1,71
2022-02-23;10,83;37,75;54,21;1,83
2022-02-24;25,54;45,04;84,13;1,58
2022-02-25;17,88;36,29;63,46;1,38
2022-02-26;5,42;30,0;38,17;1,08
2022-02-27;5,33;35,5;43,5;1,63
2022-02-28;13,92;36,38;57,54;1,75
2022-03-01;7,17;42,75;53,67;1,46
2022-03-02;22,0;49,6;83,35;2,0
2022-03-03;9,29;36,58;50,67;1,13
2022-03-04;14,04;45,42;66,67;2,08
2022-03-05;2,08;16,63;19,54;1,21
2022-03-06;1,92;28,0;30,46;1,0
2022-03-07;7,96;30,38;42,25;1,29
2022-03-08;22,71;49,83;84,38;1,83
2022-03-09;19,04;40,71;69,75;1,71
2022-03-10;21,54;33,83;66,5;2,04
2022-03-11;21,71;41,0;74,25;1,5
2022-03-12;2,71;29,54;33,46;1,0
2022-03-13;3,42;25,58;30,88;1,42
2022-03-14;1,46;15,17;17,17;1,0
2022-03-15;1,38;13,88;15,54;1,04
2022-03-16;1,58;14,46;16,79;1,04
2022-03-17;2,08;18,67;21,71;1,29
2022-03-18;2,21;18,63;21,83;1,08
2022-03-19;1,58;16,42;18,54;1,0
2022-03-20;2,67;30,88;34,92;1,42
2022-03-21;3,19;34,48;38,62;1,96
2022-03-22;1,42;20,58;21,71;1,5
2022-03-23;3,21;33,46;37,5;1,5
2022-03-24;1,67;29,25;30,42;1,17
2022-03-25;1,67;24,17;25,25;1,42
2022-03-26;1,0;15,71;15,5;1,29
2022-03-27;1,17;17,87;18,22;1,74
2022-03-28;9,29;46,25;59,88;2,92
2022-03-29;11,08;46,46;63,0;2,08
2022-03-30;4,63;27,83;34,17;1,04
2022-03-31;3,33;22,38;26,92;1,0
2022-04-01;2,63;19,88;23,71;1,08
2022-04-02;1,5;8,63;10,13;1,08
2022-04-03;1,21;16,21;17,21;1,54
2022-04-04;10,25;30,21;45,58;2,04
2022-04-05;4,77;32,64;39,86;1,59
2022-04-06;5,88;36,88;45,92;2,38
2022-04-07;9,38;32,46;46,67;2,38
2022-04-08;17,54;34,0;61,0;1,96
2022-04-09;1,63;11,25;13,54;1,13
2022-04-10;1,83;14,75;17,33;1,17
2022-04-11;9,17;27,13;41,17;1,5
2022-04-12;1,83;22,29;24,88;1,0
2022-04-13;1,54;23,92;26,04;1,0
2022-04-14;6,79;34,25;44,29;1,92
2022-04-15;2,25;31,88;35,17;1,71
2022-04-16;2,71;24,42;28,5;2,33
2022-04-17;2,58;24,25;28,0;1,88
2022-04-18;2,25;25,67;29,0;2,25
2022-04-19;17,88;49,83;77,17;1,96
2022-04-20;2,13;24,58;27,71;1,04
2022-04-21;7,83;41,96;53,79;1,17
2022-04-22;9,29;32,48;46,33;1,64
2022-04-23;1,88;11,33;13,83;1,0
2022-04-24;1,5;10,58;12,71;1,0
2022-04-25;10,08;29,54;44,92;1,71
2022-04-26;10,04;34,71;49,88;1,79
2022-04-27;11,29;44,0;61,08;2,63
2022-04-28;11,21;47,17;64,17;2,38
2022-04-29;4,71;34,5;41,63;1,83
2022-04-30;3,38;31,71;36,88;2,67
2022-05-01;2,0;18,75;21,71;1,17
2022-05-02;5,63;35,63;43,96;1,71
2022-05-03;3,17;32,29;37,0;1,46
2022-05-04;13,29;40,63;60,71;1,67
2022-05-05;4,41;27,09;33,32;1,36
2022-05-06;5,08;27,17;34,79;1,58
2022-05-07;2,25;23,83;26,96;2,5
2022-05-08;2,17;26,5;29,92;2,42
2022-05-09;5,04;36,04;43,79;3,08
2022-05-10;4,42;28,08;34,63;2,46
2022-05-11;3,21;19,17;23,79;1,5
2022-05-12;5,38;29,04;36,88;1,92
2022-05-13;6,46;36,88;46,5;2,13
2022-05-14;2,63;28,5;32,58;2,54
2022-05-15;2,25;26,71;30,17;3,13
2022-05-16;4,96;35,5;42,71;3,0
2022-05-17;12,67;45,67;64,75;1,0
2022-05-18;;;;1,0
2022-05-19;3,0;28,38;32,63;1,0
2022-05-20;6,71;33,79;44,0;1,54
2022-05-21;5,64;28,32;36,68;1,87
2022-05-22;1,83;23,46;26,13;3,92
2022-05-23;4,75;21,46;28,29;2,33
2022-05-24;1,75;18,17;20,58;2,0
2022-05-25;4,21;24,96;31,08;2,04
2022-05-26;3,21;19,46;24,17;2,08
2022-05-27;3,13;21,96;26,67;2,33
2022-05-28;2,42;21,08;22,79;3,21
2022-05-29;1,21;14,96;12,17;2,04
2022-05-30;4,42;26,42;33,25;2,88
2022-05-31;5,5;26,79;34,96;3,58
2022-06-01;5,88;19,67;28,54;2,29
2022-06-02;5,13;23,25;30,79;2,5
2022-06-03;3,05;19,1;23,57;1,68
2022-06-04;4,13;23,38;29,71;1,63
2022-06-05;1,88;13,83;16,5;1,71
2022-06-06;2,08;13,46;16,58;1,67
2022-06-07;5,5;23,58;31,96;1,88
2022-06-08;4,83;25,63;33,04;2,0
2022-06-09;5,63;19,96;27,92;2,25
2022-06-10;5,83;18,42;26,58;1,92
2022-06-11;2,5;21,79;23,42;2,58
2022-06-12;1,0;16,83;13,0;3,08
2022-06-13;8,04;34,17;42,42;3,13
2022-06-14;3,88;36,42;36,92;3,83
2022-06-15;1,33;23,25;18,08;2,54
2022-06-16;2,04;28,13;23,96;2,75
2022-06-17;5,29;38,67;37,75;4,79
2022-06-18;1,5;29,67;23,46;3,96
2022-06-19;1,0;10,79;3,46;1,79
2022-06-20;1,08;17,29;9,54;2,0
2022-06-21;1,0;20,67;9,25;1,76
2022-06-22;;;;1,83
2022-06-23;;;;1,92
2022-06-24;;;;2,42
2022-06-25;;;;1,88
2022-06-26;;;;1,92
2022-06-27;;;;1,96
2022-06-28;;;;2,0
2022-06-29;;;;1,83
2022-06-30;;;;2,04
2022-07-01;3,1;7,7;12,2;1,95
2022-07-02;5,04;23,21;30,79;2,25
2022-07-03;6,38;30,21;39,63;2,75
2022-07-04;10,04;38,5;53,54;2,71
2022-07-05;10,42;34,79;50,38;2,29
2022-07-06;10,5;32,54;48,17;2,0
2022-07-07;5,83;14,25;23,08;2,08
2022-07-08;5,54;17,08;25,58;2,04
2022-07-09;5,38;18,54;26,63;2,79
2022-07-10;5,88;20,67;29,46;3,42
2022-07-11;4,87;22,04;29,61;2,58
2022-07-12;4,58;29,25;36,08;2,83
2022-07-13;4,46;25,5;32,33;2,75
2022-07-14;5,33;23,29;31,33;2,21
2022-07-15;3,33;27,67;32,83;3,21
2022-07-16;1,79;22,21;24,92;3,29
2022-07-17;1,63;21,5;24,04;2,96
2022-07-18;3,21;27,33;32,08;2,21
2022-07-19;6,29;17,92;27,13;2,0
2022-07-20;4,79;24,0;31,13;2,33
2022-07-21;4,96;21,17;28,5;2,08
2022-07-22;4,33;20,48;27,1;2,1
2022-07-23;4,54;19,58;26,54;2,04
2022-07-24;3,54;15,54;20,83;2,0
2022-07-25;7,5;26,42;38,04;2,25
2022-07-26;3,75;14,21;20,04;2,0
2022-07-27;3,17;9,13;13,71;2,0
2022-07-28;6,25;20,92;30,33;2,0
2022-07-29;7,79;22,75;34,58;2,08
2022-07-30;3,83;19,83;25,83;2,08
2022-07-31;3,42;14,04;19,25;2,25
2022-08-01;6,0;19,54;28,54;2,25
2022-08-02;5,21;17,13;24,83;2,38
2022-08-03;4,79;17,0;24,54;2,25
2022-08-04;4,64;23,32;29,95;2,32
2022-08-05;5,67;26,79;35,0;2,08
2022-08-06;2,75;22,5;26,63;2,21
2022-08-07;2,63;25,83;29,83;2,29
2022-08-08;2,83;20,96;25,13;2,5
2022-08-09;3,0;29,46;34,08;2,71
2022-08-10;2,88;21,58;25,88;2,46
2022-08-11;3,08;23,33;27,79;2,29
2022-08-12;2,79;23,04;27,04;2,25
2022-08-13;2,33;25,46;28,92;2,08
2022-08-14;1,88;22,92;25,67;2,0
2022-08-15;1,29;14,0;15,79;2,04
2022-08-16;3,04;23,96;28,38;2,17
2022-08-17;3,29;27,5;32,38;2,13
2022-08-18;2,63;23,63;27,42;2,5
2022-08-19;3,25;22,96;27,79;2,79
2022-08-20;3,0;21,67;26,17;2,71
2022-08-21;2,92;23,63;28,13;2,42
2022-08-22;5,95;21,4;30,5;2,3
2022-08-23;5,38;20,46;28,58;2,63
2022-08-24;4,75;21,88;29,08;2,38
2022-08-25;2,38;16,71;20,33;2,29
2022-08-26;2,38;17,71;21,0;2,67
2022-08-27;2,17;20,08;23,17;2,46
2022-08-28;1,63;14,83;17,5;2,67
2022-08-29;3,71;22,54;28,04;2,38
2022-08-30;5,29;21,79;29,71;2,38
2022-08-31;2,21;26,54;29,79;2,29
2022-09-01;4,38;23,08;29,58;2,79
2022-09-02;7,71;30,75;42,5;2,5
2022-09-03;2,13;20,13;23,46;2,54
2022-09-04;1,75;15,88;18,63;2,21
2022-09-05;7,76;23,62;35,38;2,48
2022-09-06;7,63;24,38;35,92;2,08
2022-09-07;6,83;25,96;36,21;2,13
2022-09-08;1,79;22,79;25,46;2,08
2022-09-09;6,0;34,67;43,63;2,75
2022-09-10;2,58;18,25;21,75;2,5
2022-09-11;1,75;20,63;23,08;2,0
2022-09-12;9,79;27,58;42,5;2,13
2022-09-13;8,63;33,17;46,17;2,08
2022-09-14;7,71;26,71;38,46;2,25
2022-09-15;6,0;24,38;33,54;2,33
2022-09-16;4,38;27,79;34,13;2,25
2022-09-17;1,33;11,63;13,13;2,29
2022-09-18;1,5;13,21;15,08;2,38
2022-09-19;3,08;22,63;27,08;2,38
2022-09-20;1,48;22,38;24,52;2,05
2022-09-21;7,5;25,25;36,54;2,5
2022-09-22;3,04;25,08;29,38;2,29
2022-09-23;7,29;28,92;39,83;2,21
2022-09-24;1,33;16,38;18,29;2,0
2022-09-25;1,33;11,38;13,25;2,21
2022-09-26;4,54;26,38;33,08;2,46
2022-09-27;2,63;23,75;27,63;2,04
2022-09-28;3,42;20,79;25,75;1,96
2022-09-29;2,42;20,25;23,54;1,96
2022-09-30;3,13;20,54;25,33;2,17
2022-10-01;2,33;19,0;22,46;2,17
2022-10-02;2,0;19,5;22,63;2,33
2022-10-03;9,83;33,08;47,92;2,25
2022-10-04;9,0;32,08;45,75;2,29
2022-10-05;9,92;30,67;45,79;2,17
2022-10-06;6,83;30,46;40,63;2,46
2022-10-07;17,21;49,83;75,96;2,33
2022-10-08;2,96;21,58;25,92;2,04
2022-10-09;3,92;21,58;27,54;2,0
2022-10-10;13,5;28,54;49,33;2,21
2022-10-11;10,21;28,33;43,88;2,17
2022-10-12;3,0;22,42;27,0;2,17
2022-10-13;8,54;28,13;40,88;2,25
2022-10-14;6,0;40,0;48,71;2,33
2022-10-15;6,07;38,79;47,71;2,29
2022-10-16;;;;2,04
2022-10-17;;;;2,25
2022-10-18;3,38;30,88;35,75;2,42
2022-10-19;16,33;30,21;55,21;2,42
2022-10-20;23,04;41,63;76,58;2,79
2022-10-21;8,58;24,96;37,92;2,25
2022-10-22;6,25;32,67;42,08;2,79
2022-10-23;3,21;25,92;30,38;3,04
2022-10-24;18,67;31,19;59,62;2,73
2022-10-25;11,33;29,46;46,79;2,88
2022-10-26;10,38;28,58;43,92;2,54
2022-10-27;12,17;29,0;47,58;2,46
2022-10-28;16,71;38,67;63,92;2,58
2022-10-29;12,96;28,71;48,29;2,17
2022-10-30;5,43;28,35;36,57;2,17
2022-10-31;6,29;26,33;35,96;2,17
2022-11-01;2,54;19,42;23,21;2,04
2022-11-02;7,58;25,83;37,58;2,42
2022-11-03;13,17;30,42;50,46;2,58
2022-11-04;2,13;11,04;14,21;2,0
2022-11-05;9,42;7,75;21,92;2,29
2022-11-06;8,42;15,08;27,92;3,75
2022-11-07;22,6;10,6;44,5;4,09
2022-11-08;;;;4,21
2022-11-09;6,0;40,75;49,5;3,29
2022-11-10;11,46;32,71;50,17;2,25
2022-11-11;13,83;38,88;59,79;2,54
2022-11-12;3,46;24,42;29,54;2,13
2022-11-13;4,21;24,25;30,63;2,38
2022-11-14;17,67;33,83;60,67;2,5
2022-11-15;18,17;38,25;65,92;2,75
2022-11-16;12,0;32,63;50,79;2,58
2022-11-17;10,42;30,04;45,83;2,54
2022-11-18;7,41;36,32;47,18;2,27
2022-11-19;2,58;21,25;24,83;2,33
2022-11-20;7,54;29,0;40,42;2,92
2022-11-21;15,71;46,5;70,33;3,38
2022-11-22;2,21;14,67;18,0;2,0
2022-11-23;14,63;43,79;65,96;2,42
2022-11-24;19,29;43,42;72,79;2,83
2022-11-25;10,58;46,46;62,58;2,25
2022-11-26;6,25;28,38;37,54;2,33
2022-11-27;8,75;38,08;51,33;3,17
2022-11-28;14,13;41,5;63,0;2,46
2022-11-29;15,33;35,17;58,67;2,63
2022-11-30;25,88;45,71;85,13;3,29
2022-12-01;19,58;43,0;72,88;3,5
2022-12-02;22,0;45,04;78,67;3,67
2022-12-03;6,63;30,75;40,83;3,42
2022-12-04;3,63;24,21;29,46;2,33
2022-12-05;11,92;32,71;50,75;3,33
2022-12-06;15,17;36,5;59,63;3,08
2022-12-07;25,55;40,5;79,59;2,86
2022-12-08;31,29;37,96;85,83;3,0
2022-12-09;19,13;38,42;67,38;2,46
2022-12-10;5,88;22,29;30,96;2,0
2022-12-11;4,21;28,29;34,42;2,96
2022-12-12;17,88;35,04;62,17;2,58
2022-12-13;67,42;45,13;147,63;3,79
2022-12-14;27,17;40,08;81,46;2,5
2022-12-15;24,96;37,75;76,0;2,54
2022-12-16;19,71;38,79;68,79;2,38
2022-12-17;23,96;29,38;65,79;2,58
2022-12-18;14,33;23,46;45,25;2,5
2022-12-19;36,88;40,25;96,54;3,13
2022-12-20;34,42;40,96;93,5;3,04
2022-12-21;22,75;41,0;75,58;2,58
2022-12-22;17,5;41,89;68,56;2,32
2022-12-23;13,88;32,13;53,17;2,38
2022-12-24;5,92;20,92;30,0;2,13
2022-12-25;8,5;20,71;33,75;2,13
2022-12-26;8,58;28,21;41,25;2,42
2022-12-27;20,67;33,83;65,25;2,63
2022-12-28;14,88;27,75;50,25;2,54
2022-12-29;22,63;36,83;71,25;3,46
2022-12-30;23,08;37,96;72,75;3,0
2022-12-31;8,88;25,42;38,96;2,46
2023-01-01;13,08;26,46;46,08;2,25
2023-01-02;37,63;46,33;103,67;3,25
2023-01-03;25,77;40,68;79,82;3,41
2023-01-04;16,42;34,71;59,71;2,71
2023-01-05;14,17;36,17;57,67;3,54
2023-01-06;12,42;32,92;51,83;4,21
2023-01-07;8,38;28,88;41,67;3,96
2023-01-08;6,5;33,17;42,96;3,38
2023-01-09;5,29;19,33;27,38;2,63
2023-01-10;13,29;35,08;55,25;3,13
2023-01-11;16,96;40,5;66,25;3,83
2023-01-12;11,58;35,83;53,29;4,08
2023-01-13;22,58;43,0;77,46;4,33
2023-01-14;10,54;30,88;46,92;4,71
2023-01-15;5,88;27,04;35,92;4,17
2023-01-16;5,79;20,71;29,46;3,46
2023-01-17;4,67;11,79;19,13;3,21
2023-01-18;4,83;13,42;20,71;3,42
2023-01-19;4,88;14,25;21,79;3,92
2023-01-20;30,33;32,17;78,58;2,86
2023-01-21;;;;2,29
2023-01-22;;;;3,08
2023-01-23;;;;3,54
2023-01-24;10,31;38,15;53,77;2,0
2023-01-25;6,46;27,21;37,04;1,5
2023-01-26;14,29;34,17;56,0;1,79
2023-01-27;12,29;36,38;55,29;1,92
2023-01-28;4,71;27,92;35,04;1,5
2023-01-29;3,96;26,5;32,54;1,42
2023-01-30;6,0;30,17;39,42;1,29
2023-01-31;7,29;34,08;45,25;1,42
2023-02-01;9,29;35,08;49,33;1,71
2023-02-02;8,36;38,77;51,55;1,73
2023-02-03;10,58;41,42;57,42;1,96
2023-02-04;3,63;24,88;30,25;1,75
2023-02-05;2,75;22,21;26,5;2,13
2023-02-06;7,21;28,63;39,33;1,67
2023-02-07;2,17;16,25;19,21;1,54
2023-02-08;3,67;19,33;24,71;1,13
2023-02-09;3,83;26,83;32,46;1,42
2023-02-10;14,54;41,63;63,63;1,88
2023-02-11;7,33;37,46;48,46;2,0
2023-02-12;4,96;33,25;40,75;2,17
2023-02-13;12,92;40,71;60,5;2,46
2023-02-14;14,29;42,21;63,92;1,83
2023-02-15;16,54;45,08;70,08;2,04
2023-02-16;16,54;47,13;72,33;2,25
2023-02-17;12,75;44,75;63,92;2,46
2023-02-18;5,63;33,04;41,0;3,0
2023-02-19;4,42;33,63;40,46;3,08
2023-02-20;8,92;44,46;57,96;2,46
2023-02-21;14,91;38,04;60,61;2,04
2023-02-22;16,6;36,7;62,2;1,55
2023-02-23;24,0;36,08;72,5;1,58
2023-02-24;3,75;21,42;26,83;1,0
2023-02-25;3,21;23,63;28,21;1,13
2023-02-26;1,67;18,29;20,0;1,33
2023-02-27;3,83;24,96;29,5;1,13
2023-02-28;3,08;20,42;24,29;1,17
2023-03-01;3,63;23,67;28,33;1,38
2023-03-02;4,08;34,71;40,5;1,83
2023-03-03;8,17;39,13;51,21;2,08
2023-03-04;4,58;31,0;37,75;2,38
2023-03-05;2,29;23,79;27,21;2,75
2023-03-06;10,21;37,88;53,13;2,71
2023-03-07;12,95;37,45;57,14;2,19
2023-03-08;7,42;29,17;40,38;1,29
2023-03-09;10,58;24,25;40,38;1,25
2023-03-10;4,17;18,67;24,96;1,0
2023-03-11;3,21;15,54;20,38;1,0
2023-03-12;3,33;21,13;26,04;1,13
2023-03-13;13,13;23,25;43,29;1,33
2023-03-14;2,42;11,83;15,58;1,0
2023-03-15;4,29;26,46;33,08;1,38
2023-03-16;8,71;31,21;44,54;1,75
2023-03-17;2,13;17,25;20,33;1,0
2023-03-18;2,38;17,08;20,5;1,33
2023-03-19;2,79;20,96;25,08;1,0
2023-03-20;6,79;22,58;32,88;1,79
2023-03-21;7,54;23,08;34,42;1,25
2023-03-22;5,91;22,18;30,91;1,27
2023-03-23;2,42;21,17;24,25;1,0
2023-03-24;3,83;35,29;40,71;1,96
2023-03-25;3,29;21,29;26,17;1,25
2023-03-26;1,74;16,39;18,78;1,52
2023-03-27;2,13;12,83;15,21;1,08
2023-03-28;1,25;11,21;12,33;1,0
2023-03-29;5,33;17,13;24,71;1,17
2023-03-30;7,5;22,04;32,67;1,42
2023-03-31;5,0;30,54;37,63;1,21
2023-04-01;1,75;15,96;17,92;1,17
2023-04-02;1,04;10,0;10,79;1,0
2023-04-03;2,04;16,54;18,79;1,29
2023-04-04;2,16;22,05;24,95;1,28
2023-04-05;3,96;20,96;26,71;1,63
2023-04-06;6,54;24,58;34,5;1,71
2023-04-07;2,5;14,75;18,29;1,71
2023-04-08;2,58;17,46;21,54;1,33
2023-04-09;2,29;15,21;18,63;2,58
2023-04-10;2,79;16,88;21,33;1,58
2023-04-11;7,42;20,67;32,0;1,79
2023-04-12;9,58;26,58;41,04;1,5
2023-04-13;3,21;10,13;14,83;1,04
2023-04-14;5,0;19,92;27,5;1,5
2023-04-15;3,0;14,92;19,58;1,17
2023-04-16;2,92;16,25;20,67;1,83
2023-04-17;5,79;21,42;30,04;2,25
2023-04-18;6,58;20,42;30,5;1,46
2023-04-19;6,63;23,33;33,29;1,63
2023-04-20;5,33;24,46;32,58;2,29
2023-04-21;3,38;16,25;21,5;1,04
2023-04-22;4,25;20,83;27,13;1,33
2023-04-23;2,71;10,92;15,21;1,0
2023-04-24;4,43;15,43;21,9;1,14
2023-04-25;7,63;18,88;30,21;1,33
2023-04-26;7,0;16,79;27,29;1,38
2023-04-27;9,75;15,58;30,17;1,33
2023-04-28;10,13;24,46;39,67;1,46
2023-04-29;3,71;20,96;26,04;1,71
2023-04-30;2,96;10,46;14,63;1,29
2023-05-01;2,29;10,13;13,04;1,0
2023-05-02;8,29;15,0;27,21;1,38
2023-05-03;5,46;12,88;20,92;1,75
2023-05-04;8,21;12,71;25,04;1,58
2023-05-05;6,71;15,29;25,21;1,5
2023-05-06;3,96;22,33;28,21;1,38
2023-05-07;2,0;14,42;17,13;1,29
2023-05-08;5,67;15,92;24,25;2,17
2023-05-09;5,57;23,19;31,76;1,86
2023-05-10;2,54;12,58;16,13;1,25
2023-05-11;2,0;14,04;16,88;1,25
2023-05-12;3,08;25,71;30,42;1,38
2023-05-13;3,0;19,33;23,88;2,08
2023-05-14;2,04;15,42;18,5;1,46
2023-05-15;2,63;23,71;27,33;1,5
2023-05-16;1,9;23,5;26,25;1,35
2023-05-17;2,25;21,67;24,88;1,63
2023-05-18;6,58;23,29;32,83;1,58
2023-05-19;4,17;29,25;35,21;1,38
2023-05-20;1,75;14,5;16,83;1,46
2023-05-21;1,63;18,42;20,83;1,42
2023-05-22;3,96;30,42;36,17;1,21
2023-05-23;6,46;37,46;47,46;1,83
2023-05-24;4,67;28,79;35,63;1,71
2023-05-25;3,17;34,38;39,29;1,08
2023-05-26;9,08;23,96;37,63;1,29
2023-05-27;4,04;25,13;30,96;2,38
2023-05-28;2,96;18,71;23,17;2,17
2023-05-29;5,33;23,29;31,29;1,63
2023-05-30;5,44;27,61;35,89;1,53
2023-05-31;;;;
2023-06-01;;;;
2023-06-02;;;;
2023-06-03;;;;
2023-06-04;;;;
2023-06-05;;;;
2023-06-06;;;;
2023-06-07;;;;
2023-06-08;;;;
2023-06-09;;;;
2023-06-10;;;;
2023-06-11;;;;
2023-06-12;;;;
2023-06-13;1,18;33,82;32,27;
2023-06-14;5,65;31,29;39,53;
2023-06-15;;;;
2023-06-16;1,0;14,71;12,43;2,0
2023-06-17;1,42;19,13;18,0;2,04
2023-06-18;1,17;22,58;20,88;2,5
2023-06-19;1,33;30,25;29,71;2,38
2023-06-20;4,0;31,71;35,21;2,46
2023-06-21;1,77;22,14;23,36;2,05
2023-06-22;2,33;19,17;22,75;1,96
2023-06-23;3,75;19,25;24,75;1,96
2023-06-24;1,79;11,58;14,25;2,17
2023-06-25;1,96;14,75;17,58;2,04
2023-06-26;4,29;19,92;26,38;1,92
2023-06-27;2,17;15,96;19,0;1,63
2023-06-28;5,83;20,83;29,5;1,96
2023-06-29;3,58;22,08;27,46;1,92
2023-06-30;3,29;18,38;23,29;2,0
2023-07-01;2,96;13,46;18,08;2,33
2023-07-02;3,04;16,83;21,25;2,0
2023-07-03;4,83;17,63;25,04;1,92
2023-07-04;6,05;19,52;28,52;1,81
2023-07-05;4,79;20,67;27,83;1,79
2023-07-06;5,25;21,58;29,46;2,04
2023-07-07;5,63;26,71;35,25;2,04
2023-07-08;2,17;19,13;22,38;1,96
2023-07-09;2,46;22,42;26,13;2,0
2023-07-10;2,83;20,5;24,67;1,88
2023-07-11;3,0;19,79;24,04;1,71
2023-07-12;2,58;23,08;27,0;1,38
2023-07-13;6,21;21,08;30,21;1,75
2023-07-14;2,29;12,21;15,17;1,83
2023-07-15;2,0;12,75;15,54;1,63
2023-07-16;1,17;8,25;9,79;1,96
2023-07-17;2,67;18,96;22,63;1,88
2023-07-18;5,25;25,42;32,83;1,83
2023-07-19;1,88;17,96;20,21;1,71
2023-07-20;4,05;23,05;28,84;1,74
2023-07-21;1,83;15,5;18,21;1,33
2023-07-22;1,79;13,63;16,54;1,25
2023-07-23;1,92;14,79;17,42;1,67
2023-07-24;3,13;18,79;23,38;1,58
2023-07-25;2,54;11,71;15,63;1,54
2023-07-26;2,0;9,58;12,63;1,46
2023-07-27;6,46;23,58;33,33;1,79
2023-07-28;3,42;19,58;24,5;1,58
2023-07-29;3,92;14,83;20,71;1,5
2023-07-30;3,04;15,25;19,58;1,42
2023-07-31;6,0;20,21;29,17;1,58
2023-08-01;4,08;17,71;23,83;1,67
2023-08-02;3,24;17,38;22,1;1,05
2023-08-03;1,46;13,04;14,92;1,0
2023-08-04;2,5;15,54;18,88;1,54
2023-08-05;1,42;14,5;16,5;1,71
2023-08-06;1,08;12,5;13,63;1,42
2023-08-07;1,54;9,83;11,88;1,33
2023-08-08;4,79;19,83;26,83;1,5
2023-08-09;4,58;18,5;25,04;1,42
2023-08-10;2,25;15,58;18,46;1,21
2023-08-11;3,96;27,83;33,67;1,75
2023-08-12;1,29;17,21;18,42;1,21
2023-08-13;1,29;12,92;14,0;1,13
2023-08-14;2,29;15,58;18,25;1,21
2023-08-15;1,29;16,67;17,83;1,29
2023-08-16;2,67;19,96;23,17;1,29
2023-08-17;1,29;14,0;15,13;1,38
2023-08-18;3,92;17,79;23,33;1,38
2023-08-19;1,63;16,83;19,13;1,0
2023-08-20;1,88;20,54;23,08;1,42
2023-08-21;6,36;45,09;54,64;1,67
2023-08-22;;;;1,92
2023-08-23;;;;2,41
2023-08-24;;;;2,0
2023-08-25;;;;1,69
2023-08-26;;;;1,54
2023-08-27;;;;1,83
2023-08-28;;;;1,96
2023-08-29;;;;1,83
2023-08-30;;;;1,96
2023-08-31;;;;2,0
2023-09-01;;;;2,21
2023-09-02;;;;1,96
2023-09-03;;;;2,0
2023-09-04;2,0;20,45;23,36;1,95
2023-09-05;3,54;26,13;31,46;2,17
2023-09-06;5,29;25,71;33,25;2,21
2023-09-07;11,67;44,42;62,17;2,25
2023-09-08;;;;2,75
2023-09-09;;;;2,46
2023-09-10;;;;2,29
2023-09-11;;;;1,96
2023-09-12;;;;2,21
2023-09-13;;;;2,04
2023-09-14;;;;2,33
2023-09-15;;;;2,17
2023-09-16;;;;1,88
2023-09-17;;;;1,96
2023-09-18;;;;1,85
2023-09-19;;;;2,0
2023-09-20;1,0;12,5;13,17;2,0
2023-09-21;8,67;24,04;36,79;2,17
2023-09-22;2,63;18,54;21,92;1,83
2023-09-23;1,33;13,42;14,71;2,04
2023-09-24;1,63;18,13;20,04;2,21
2023-09-25;3,71;25,46;30,75;2,25
2023-09-26;9,08;26,96;40,67;2,5
2023-09-27;4,29;23,08;29,08;2,33
2023-09-28;15,56;31,33;55,11;2,17
2023-09-29;2,6;33,0;36,8;2,29
2023-09-30;3,46;28,46;33,38;2,92
