date;co;no;no2;nox;o3;pm10;pm2.5;so2
2013-03-02;0,9;10,17;44,54;59,67;42,92;;;2,08
2013-03-03;0,71;12,04;54,17;72,29;43,63;;;4,13
2013-03-04;0,89;4,46;40,63;47,04;53,46;;;1,96
2013-03-05;0,86;1,92;15,92;18,21;73,04;;;1,17
2013-03-06;0,78;1,5;5,33;7,5;77,33;;;1,0
2013-03-07;;12,42;48,92;67,42;35,75;;;4,17
2013-03-08;0,55;2,29;21,63;24,38;67,08;;;2,71
2013-03-09;0,4;1,88;18,04;20,38;65,67;;;3,08
2013-03-10;0,46;1,63;10,04;11,83;74,63;;;5,21
2013-03-11;0,25;3,71;20,43;25,57;61,9;;;3,91
2013-03-12;0,43;2,88;22,21;25,92;62,29;;;1,54
2013-03-13;0,32;4,38;31,46;37,79;36,25;;;2,88
2013-03-14;0,27;2,96;18,54;22,42;67,88;;;2,58
2013-03-15;0,59;9,46;36,63;51,0;59,13;;;5,42
2013-03-16;0,63;6,58;35,71;45,25;59,08;;;2,29
2013-03-17;0,61;1,96;24,42;26,83;71,58;;;2,0
2013-03-18;0,47;2,25;16,08;18,88;70,71;;;4,5
2013-03-19;0,48;10,17;41,79;56,92;56,71;;;3,67
2013-03-20;0,62;3,38;37,17;41,83;55,21;;;1,46
2013-03-21;0,53;8,13;44,04;56,13;47,42;;;3,46
2013-03-22;0,58;5,0;37,63;44,79;66,08;;;3,83
2013-03-23;0,43;2,88;30,38;33,83;60,33;;;6,58
2013-03-24;0,54;2,54;27,08;30,5;57,5;;;3,25
2013-03-25;0,31;2,27;16,82;19,68;62,09;;;2,5
2013-03-26;0,76;2,79;16,25;20,0;63,08;;;2,92
2013-03-27;0,48;2,83;26,08;29,88;58,92;;;1,5
2013-03-28;0,46;2,79;23,33;26,92;57,21;;;1,08
2013-03-29;0,53;1,92;13,5;15,96;57,54;;;1,0
2013-03-30;0,48;1,5;11,25;12,79;70,0;;;2,08
2013-03-31;0,39;2,09;12,05;14,86;77,77;;;3,59
2013-04-01;0,54;2,0;16,25;18,58;60,46;;;2,04
2013-04-02;0,7;2,79;19,21;22,83;68,08;;;1,75
2013-04-03;0,56;7,21;33,58;44,21;55,71;;;1,08
2013-04-04;0,54;4,67;36,65;44,47;55,68;;;1,32
2013-04-05;0,42;2,96;29,75;33,79;49,42;;;1,17
2013-04-06;0,46;4,33;29,08;34,83;62,08;;;1,25
2013-04-07;0,62;2,83;20,08;23,83;70,88;;;1,42
2013-04-08;0,55;3,04;29,5;33,58;62,08;;;2,38
2013-04-09;0,6;2,92;26,46;30,04;64,08;;;3,88
2013-04-10;0,75;7,46;31,79;42,46;72,75;;;6,92
2013-04-11;0,64;2,96;20,88;24,71;60,21;;;4,88
2013-04-12;0,55;7,67;27,42;38,71;65,54;;;6,17
2013-04-13;0,66;3,92;36,13;41,58;59,17;;;3,17
2013-04-14;0,8;3,5;38,92;43,63;56,0;;;3,96
2013-04-15;0,76;14,46;63,46;84,79;37,54;;;6,88
2013-04-16;0,9;16,79;69,96;95,42;33,88;;;8,38
2013-04-17;0,74;11,25;54,67;71,29;54,04;;;5,63
2013-04-18;0,63;13,21;43,21;62,75;58,21;;;7,38
2013-04-19;0,58;6,04;34,38;43,33;49,92;;;2,75
2013-04-20;0,46;1,71;13,08;15,21;75,5;;;1,71
2013-04-21;0,58;1,75;13,75;15,83;81,58;;;3,88
2013-04-22;0,51;2,96;22,21;26,0;80,33;;;2,13
2013-04-23;0,46;2,67;22,86;26,24;82,45;;;1,91
2013-04-24;0,45;3,13;27,21;31,54;84,42;;;2,0
2013-04-25;0,56;2,33;24,54;27,96;87,17;;;1,19
2013-04-26;;2,92;27,96;31,75;82,17;;;4,8
2013-04-27;;2,29;16,83;19,75;64,21;;;3,24
2013-04-28;;2,25;19,75;22,83;57,92;;;1,17
2013-04-29;;2,74;23,22;27,0;56,61;;;1,0
2013-04-30;;3,0;22,13;25,92;60,58;;;1,0
2013-05-01;;2,96;28,42;32,17;70,63;;;1,95
2013-05-02;;4,13;31,13;36,46;70,13;;;6,29
2013-05-03;;1,46;22,71;23,54;65,08;;;1,46
2013-05-04;;1,29;16,67;17,25;76,92;;;
2013-05-05;;2,38;17,13;20,17;79,67;;;
2013-05-06;;3,27;34,36;38,36;64,76;;;1,0
2013-05-07;;5,0;46,33;52,92;56,25;;;1,0
2013-05-08;;9,08;60,0;73,13;51,83;;;1,04
2013-05-09;;4,92;40,25;46,71;42,0;;;1,0
2013-05-10;;2,83;23,08;26,17;48,13;;;1,0
2013-05-11;;1,0;10,08;10,17;73,67;;;1,0
2013-05-12;;1,0;5,88;5,92;72,13;;;1,0
2013-05-13;;1,21;23,63;24,17;63,0;;;1,0
2013-05-14;;2,21;32,67;34,75;45,63;;;1,0
2013-05-15;;3,96;31,5;36,42;42,54;;;1,0
2013-05-16;;1,63;19,33;20,63;56,96;;;1,0
2013-05-17;;6,54;31,0;40,13;59,04;;;1,0
2013-05-18;;1,0;7,42;7,5;72,33;;;1,0
2013-05-19;;1,0;7,04;7,04;71,54;;;1,0
2013-05-20;;1,0;12,13;12,29;70,83;;;1,04
2013-05-21;;1,75;23,38;24,75;59,75;;;1,71
2013-05-22;;1,21;13,96;14,79;71,54;;;2,04
2013-05-23;;1,86;15,86;17,45;71,39;;;2,56
2013-05-24;;1,17;9,13;9,58;75,63;;;1,42
2013-05-25;;1,29;8,38;8,88;76,83;;;8,17
2013-05-26;;1,86;11,09;13,05;73,59;;;19,0
2013-05-27;;4,52;29,13;36,32;54,57;;;4,7
2013-05-28;;4,0;23,17;28,54;55,38;;;1,42
2013-05-29;;2,29;14,04;17,29;63,33;;;1,75
2013-05-30;;1,26;17,48;18,09;52,13;;;5,52
2013-05-31;;1,04;14,71;14,88;76,38;;;4,71
2013-06-01;;1,0;9,21;9,33;89,33;;;1,75
2013-06-02;;1,92;12,63;14,46;82,67;;;1,19
2013-06-03;;1,88;16,04;17,75;70,14;;;1,13
2013-06-04;;2,92;20,08;23,21;76,5;;;3,79
2013-06-05;;2,38;35,88;38,13;64,25;;;6,96
2013-06-06;0,22;4,71;40,21;46,08;57,17;;;12,96
2013-06-07;0,21;2,92;38,92;42,25;58,38;;;4,5
2013-06-08;0,2;1,0;16,33;16,33;68,75;;;3,13
2013-06-09;0,36;1,0;8,96;8,96;69,96;;;3,63
2013-06-10;0,29;1,08;20,13;20,46;69,13;;;7,42
2013-06-11;0,27;2,88;32,33;35,67;54,57;;;7,04
2013-06-12;0,27;2,38;35,29;37,5;72,33;;;1,25
2013-06-13;0,34;7,29;49,54;59,5;66,58;;;1,63
2013-06-14;0,34;2,17;22,63;24,5;62,25;;;1,17
2013-06-15;0,2;3,21;43,29;47,21;53,67;;;4,58
2013-06-16;0,21;1,21;25,83;26,33;76,21;;;3,92
2013-06-17;0,27;1,13;15,42;15,71;81,63;;;4,83
2013-06-18;0,29;1,08;10,71;10,92;78,64;;;5,24
2013-06-19;0,2;1,17;12,38;12,75;72,08;;;3,05
2013-06-20;0,21;1,17;14,33;26,79;69,71;;;5,0
2013-06-21;0,21;1,25;19,67;20,17;73,58;;;3,58
2013-06-22;0,23;1,0;11,04;11,04;74,92;;;2,83
2013-06-23;0,27;1,29;18,13;18,63;64,25;;;1,83
2013-06-24;0,21;1,13;4,13;4,38;69,08;;;4,47
2013-06-25;0,2;1,25;15,71;16,25;68,25;;;2,63
2013-06-26;0,5;1,67;25,0;26,29;60,5;;;4,0
2013-06-27;0,24;1,38;14,67;15,29;75,71;;;10,6
2013-06-28;0,2;1,17;16,29;16,63;79,79;;;2,8
2013-06-29;0,31;1,0;16,13;16,25;83,25;;;3,44
2013-06-30;0,33;1,04;14,17;14,21;70,79;;;2,55
2013-07-01;0,2;1,29;16,54;17,21;83,17;;;1,67
2013-07-02;0,3;1,14;14,18;28,63;63,24;;;2,39
2013-07-03;0,23;2,38;22,58;24,92;52,29;;;2,83
2013-07-04;0,2;1,38;17,54;18,38;51,42;;;2,54
2013-07-05;0,39;9,08;43,58;56,58;37,91;;;4,5
2013-07-06;0,2;1,38;31,29;32,29;73,83;;;2,17
2013-07-07;0,2;1,08;31,25;31,71;86,96;;;2,29
2013-07-08;0,23;1,96;34,08;35,83;91,04;;;2,92
2013-07-09;0,56;4,88;45,54;51,96;79,83;;;3,13
2013-07-10;0,32;2,32;28,59;30,91;84,48;;;2,27
2013-07-11;0,23;1,96;35,17;37,08;70,83;;;3,38
2013-07-12;0,37;2,92;33,13;36,5;84,33;;;3,0
2013-07-13;0,22;1,25;19,83;20,33;82,42;;;2,92
2013-07-14;0,31;1,0;11,0;11,04;115,33;;;2,42
2013-07-15;0,28;1,95;22,86;24,57;103,54;;;2,58
2013-07-16;0,45;4,13;30,46;35,58;69,58;;;5,25
2013-07-17;0,2;1,58;27,58;28,79;80,75;;;4,96
2013-07-18;0,31;1,08;19,71;19,88;97,13;;;3,54
2013-07-19;0,27;3,83;38,67;43,46;73,17;;;6,21
2013-07-20;0,32;1,17;18,83;19,21;94,33;;;3,92
2013-07-21;0,28;1,0;17,17;17,21;84,92;;;3,71
2013-07-22;0,29;3,38;35,67;39,63;75,96;;;3,63
2013-07-23;0,43;1,42;30,88;31,54;83,54;;;1,96
2013-07-24;0,26;1,71;22,5;24,17;86,63;;;2,17
2013-07-25;0,27;4,39;32,04;37,61;62,5;;;5,67
2013-07-26;0,22;4,88;38,08;44,58;63,96;;;5,21
2013-07-27;0,22;1,04;10,5;10,67;76,83;;;2,92
2013-07-28;0,2;1,04;13,96;14,08;75,13;;;4,58
2013-07-29;0,25;1,05;9,68;9,77;84,33;;;4,39
2013-07-30;0,26;1,13;18,83;19,21;73,08;;;2,79
2013-07-31;0,46;2,42;34,75;37,04;65,08;;;3,71
2013-08-01;0,3;8,08;43,79;55,13;62,92;;;4,0
2013-08-02;0,3;3,63;28,46;32,58;76,13;;;2,25
2013-08-03;0,37;1,05;19,05;19,25;72,33;;;1,58
2013-08-04;0,22;1,42;20,25;20,92;68,79;;;3,63
2013-08-05;0,23;2,46;27,21;;71,75;;;3,83
2013-08-06;0,26;1,58;23,92;24,96;58,63;;;3,54
2013-08-07;0,47;1,77;24,14;25,5;55,45;;;3,09
2013-08-08;0,25;1,0;11,33;11,5;89,25;;;3,71
2013-08-09;0,21;1,79;18,13;19,5;75,17;;;4,13
2013-08-10;0,2;1,04;18,96;19,04;79,13;;;4,79
2013-08-11;0,32;1,5;26,42;27,33;62,54;;;6,42
2013-08-12;0,2;6,0;33,96;42,08;67,75;;;6,33
2013-08-13;0,27;1,13;17,96;18,42;86,33;;;6,33
2013-08-14;0,21;2,29;19,63;21,83;79,21;;;4,21
2013-08-15;0,22;1,13;15,04;15,29;81,5;;;3,17
2013-08-16;0,21;1,0;9,0;9,08;83,92;;;2,21
2013-08-17;0,22;1,0;11,46;11,5;94,33;;;1,25
2013-08-18;0,2;1,0;12,54;12,67;83,17;;;3,29
2013-08-19;0,22;1,29;20,08;20,71;71,29;;;4,5
2013-08-20;0,36;1,0;9,19;9,24;69,0;;;3,04
2013-08-21;0,34;1,29;20,42;21,08;76,46;;;5,42
2013-08-22;0,41;1,33;14,29;14,79;88,75;;;3,92
2013-08-23;0,22;1,08;20,88;21,17;81,42;;;5,13
2013-08-24;0,22;1,29;8,54;9,04;88,13;;;3,38
2013-08-25;0,2;1,0;5,32;5,32;70,42;;;2,08
2013-08-26;0,2;1,09;12,64;12,86;57,82;;;2,5
2013-08-27;0,37;4,17;23,38;28,5;59,08;;;4,08
2013-08-28;0,27;1,25;22,38;22,75;64,13;;;2,25
2013-08-29;0,28;1,25;29,0;29,58;69,0;;;3,38
2013-08-30;0,26;1,05;19,64;19,86;96,5;;;3,71
2013-08-31;0,25;1,04;17,79;17,92;102,25;;;3,21
2013-09-01;0,27;1,0;9,77;9,77;125,38;;;3,25
2013-09-02;0,43;2,17;36,54;38,83;82,29;;;3,13
2013-09-03;0,24;5,36;40,64;47,64;73,5;;;3,17
2013-09-04;0,3;1,76;21,82;24,18;79,79;;;4,13
2013-09-05;0,25;7,35;48,83;59,43;66,21;;;2,75
2013-09-06;0,31;1,64;20,79;22,5;79,63;;;1,08
2013-09-07;0,27;2,0;22,25;24,75;61,38;;;2,21
2013-09-08;0,29;1,87;17,96;20,43;57,17;;;1,63
2013-09-09;0,21;3,91;25,13;30,91;44,88;;;1,71
2013-09-10;0,24;3,83;27,7;33,0;57,63;;;2,21
2013-09-11;0,2;1,61;15,87;17,83;50,88;;;2,21
2013-09-12;0,36;5,5;39,41;47,41;45,68;;;4,59
2013-09-13;0,37;2,61;33,0;36,57;68,29;;;5,33
2013-09-14;0,23;1,65;22,43;24,26;69,67;;;4,04
2013-09-15;0,28;1,43;18,17;19,7;56,42;;;4,08
2013-09-16;0,23;3,48;28,7;33,7;52,67;;;5,33
2013-09-17;0,24;2,0;20,3;22,91;63,5;;;4,21
2013-09-18;0,27;3,04;26,61;30,87;51,17;;;4,58
2013-09-19;0,21;2,52;18,61;21,87;54,38;;;2,54
2013-09-20;0,2;4,78;28,96;35,96;49,58;;;2,42
2013-09-21;0,3;2,87;30,39;34,48;54,88;;;2,96
2013-09-22;0,25;2,78;30,74;34,7;54,46;;;4,88
2013-09-23;0,29;7,09;33,26;43,78;58,0;;;6,18
2013-09-24;0,27;1,39;16,74;18,43;71,0;;;5,08
2013-09-25;0,21;1,74;18,04;20,17;74,54;;;3,83
2013-09-26;0,28;1,52;24,43;26,57;56,43;;;3,18
2013-09-27;0,46;20,43;52,3;82,83;45,96;;;6,13
2013-09-28;0,2;2,09;23,65;26,57;58,96;;;3,04
2013-09-29;0,2;1,26;11,52;12,96;67,75;;;1,63
2013-09-30;0,27;2,83;33,17;37,04;45,33;;;1,88
2013-10-01;0,43;9,39;46,26;60,17;47,5;;;4,83
2013-10-02;0,29;5,26;36,78;44,26;49,5;;;3,42
2013-10-03;0,27;1,74;14,17;16,39;57,0;;;2,04
2013-10-04;0,25;3,35;27,13;31,87;49,54;;;3,96
2013-10-05;0,2;2,04;19,65;22,35;51,17;;;3,88
2013-10-06;0,2;1,61;18,0;19,83;56,17;;;3,92
2013-10-07;0,22;2,35;20,96;23,91;59,38;;;3,33
2013-10-08;0,32;9,24;33,67;47,1;42,86;;;2,68
2013-10-09;0,27;4,26;30,83;36,83;50,46;;;3,13
2013-10-10;0,3;2,87;29,78;33,65;53,67;;;3,0
2013-10-11;0,2;3,57;31,0;36,04;45,33;;;1,58
2013-10-12;0,22;3,61;27,22;32,22;48,21;;;1,83
2013-10-13;0,23;1,95;19,95;22,45;64,04;;;2,61
2013-10-14;0,33;11,22;47,87;64,96;47,08;;;2,96
2013-10-15;0,34;18,35;40,3;67,87;49,67;;;1,63
2013-10-16;0,47;12,83;45,91;65,26;28,88;;;2,21
2013-10-17;0,36;6,65;41,43;51,22;32,21;;;1,96
2013-10-18;0,4;11,83;37,68;55,0;40,0;;;1,33
2013-10-19;0,31;12,17;41,3;59,57;28,38;;;1,13
2013-10-20;0,25;3,04;30,35;34,39;46,17;;;2,88
2013-10-21;0,25;10,83;34,52;50,7;49,04;;;5,17
2013-10-22;0,2;3,13;25,52;29,87;46,42;;;4,0
2013-10-23;0,21;3,82;28,59;34,0;45,45;;;3,17
2013-10-24;0,4;16,3;43,35;67,74;39,17;;;3,75
2013-10-25;0,45;8,17;35,22;47,39;37,13;;;2,05
2013-10-26;0,23;2,48;20,3;23,43;52,83;;;1,67
2013-10-27;0,2;1,22;14,04;15,52;65,96;;;2,46
2013-10-28;0,48;8,65;44,43;57,13;45,67;;;3,33
2013-10-29;0,3;25,83;49,52;88,7;20,67;;;1,96
2013-10-30;0,32;25,09;45,83;83,48;29,88;;;1,38
2013-10-31;0,36;19,22;48,43;77,3;31,71;;;3,08
2013-11-01;0,21;1,67;23,46;25,46;59,58;;;3,92
2013-11-02;0,27;3,57;27,3;32,3;55,04;;;3,33
2013-11-03;0,33;1,78;18,09;20,35;62,08;;;2,33
2013-11-04;0,2;1,7;17,04;19,22;57,67;;;1,46
2013-11-05;0,27;5,09;25,7;33,09;47,58;;;2,54
2013-11-06;0,43;14,87;38,96;61,57;32,63;;;2,33
2013-11-07;0,41;29,0;58,25;102,3;18,68;;;4,57
2013-11-08;0,26;6,35;30,91;39,96;35,79;;;5,5
2013-11-09;0,2;3,7;20,7;25,7;54,58;;;2,83
2013-11-10;0,23;3,83;18,61;24,09;50,92;;;2,0
2013-11-11;0,55;25,48;51,96;90,43;27,58;;;3,0
2013-11-12;0,3;20,26;54,35;85,0;25,67;;;3,13
2013-11-13;0,47;7,17;43,83;54,52;26,92;;;3,13
2013-11-14;0,49;7,65;31,52;42,78;31,13;;;2,25
2013-11-15;0,3;4,65;29,3;35,83;51,54;;;2,63
2013-11-16;0,42;2,22;15,57;18,22;48,67;;;2,17
2013-11-17;0,22;2,57;20,96;24,3;47,79;;;1,92
2013-11-18;0,32;4,24;29,86;36,14;44,41;;;1,73
2013-11-19;0,2;4,78;23,04;30,0;34,75;;;2,58
2013-11-20;0,2;3,35;25,13;29,87;52,13;;;2,58
2013-11-21;0,34;2,57;18,7;22,09;53,79;;;2,75
2013-11-22;0,21;4,09;21,52;27,57;49,79;;;2,46
2013-11-23;0,32;11,09;29,17;45,87;40,46;;;2,54
2013-11-24;0,23;6,22;26,09;34,91;41,04;;;4,71
2013-11-25;0,48;8,3;29,04;41,26;36,13;;;3,5
2013-11-26;0,24;7,65;34,09;45,22;38,78;;;3,67
2013-11-27;0,26;5,09;29,43;37,09;44,96;;;3,0
2013-11-28;0,45;9,0;38,32;51,64;38,04;;;1,39
2013-11-29;0,39;11,48;39,0;55,96;34,33;;;2,42
2013-11-30;0,39;6,83;29,91;39,61;31,71;;;1,92
2013-12-01;0,4;2,04;20,65;23,22;52,21;;;1,71
2013-12-02;0,22;6,57;34,26;44,09;31,04;;;1,58
2013-12-03;0,39;19,62;56,1;85,62;34,32;;;3,0
2013-12-04;0,28;9,78;46,39;60,91;35,5;;;2,54
2013-12-05;0,29;4,17;23,78;29,91;43,5;;;1,33
2013-12-06;0,23;2,26;15,57;18,61;46,0;;;1,13
2013-12-07;0,36;20,74;52,65;84,35;25,54;;;2,58
2013-12-08;0,39;17,35;40,78;66,96;31,58;;;3,38
2013-12-09;0,33;12,78;45,91;64,96;34,33;;;2,96
2013-12-10;0,59;41,43;65,17;128,22;20,54;;;4,88
2013-12-11;0,33;12,26;52,04;70,48;35,96;;;2,88
2013-12-12;0,33;15,96;51,96;75,91;38,17;;;2,58
2013-12-13;0,39;28,87;51,13;95,22;17,83;;;3,13
2013-12-14;0,28;11,7;40,78;58,48;34,5;;;2,42
2013-12-15;0,33;5,17;31,39;39,04;46,21;;;2,5
2013-12-16;0,41;3,35;42,75;47,6;38,1;;;1,95
2013-12-17;0,46;36,13;70,09;125,0;21,29;;;2,96
2013-12-18;0,29;16,9;52,35;77,55;33,92;;;2,17
2013-12-19;0,31;13,5;41,17;61,13;34,0;;;3,75
2013-12-20;0,4;49,5;52,0;127,5;12,33;;;3,33
2013-12-21;0,29;28,04;51,88;94,46;22,0;;;2,96
2013-12-22;0,39;30,79;58,0;104,58;25,54;;;4,88
2013-12-23;0,27;7,87;36,39;48,09;37,57;;;2,43
2013-12-24;0,4;9,08;34,21;47,58;42,08;;;4,58
2013-12-25;0,28;1,67;16,21;17,38;62,71;;;3,04
2013-12-26;0,2;1,21;9,92;11,04;66,92;;;2,54
2013-12-27;0,37;29,42;47,13;91,46;30,42;;;3,88
2013-12-28;0,27;10,63;29,79;45,54;45,46;;;2,0
2013-12-29;0,23;4,33;21,29;27,21;50,13;;;2,0
2013-12-30;0,2;5,67;30,83;38,96;40,5;;;2,38
2013-12-31;0,22;8,71;33,88;46,42;;;;1,96
2014-01-01;0,23;6,21;31,13;39,96;;;;2,29
2014-01-02;0,27;25,29;44,48;82,48;13,0;;;5,24
2014-01-03;0,2;5,63;29,0;37,46;34,21;;;4,53
2014-01-04;0,2;7,88;30,17;41,96;33,58;;;1,96
2014-01-05;0,2;2,75;8,67;12,46;64,75;;;2,17
2014-01-06;0,2;3,67;15,5;21,04;49,83;;;2,0
2014-01-07;0,35;33,94;54,61;106,0;20,33;;;2,1
2014-01-08;0,35;59,04;72,63;162,75;5,67;;;4,08
2014-01-09;0,51;79,96;84,13;206,04;6,17;;;4,46
2014-01-10;0,25;23,25;60,0;95,33;10,25;;;1,04
2014-01-11;0,2;4,58;40,08;46,75;31,83;;;1,0
2014-01-12;0,2;3,46;24,67;29,5;34,17;;;1,42
2014-01-13;0,2;4,13;23,33;28,83;32,75;;;1,58
2014-01-14;0,2;3,33;23,81;28,33;42,18;;;1,61
2014-01-15;0,2;5,13;28,88;36,21;35,5;;;1,79
2014-01-16;0,23;15,25;40,21;62,83;24,58;;;1,79
2014-01-17;0,21;5,25;29,33;36,92;44,96;;;1,46
2014-01-18;0,21;5,21;38,38;45,63;32,83;;;1,0
2014-01-19;0,2;2,33;23,46;26,5;40,71;;;1,63
2014-01-20;0,2;2,46;15,75;19,04;52,04;;;1,71
2014-01-21;0,23;7,5;28,63;39,5;48,67;;;1,79
2014-01-22;0,21;14,04;44,38;65,46;23,96;;;2,96
2014-01-23;0,23;12,83;35,0;54,21;27,83;;;2,79
2014-01-24;0,2;2,83;19,92;23,67;52,54;;;2,33
2014-01-25;0,29;20,08;45,58;75,71;22,96;;;2,67
2014-01-26;0,21;4,33;17,33;23,25;49,88;;;1,67
2014-01-27;0,2;2,33;15,75;18,75;56,29;;;1,67
2014-01-28;0,2;2,5;20,29;23,5;57,75;;;1,79
2014-01-29;0,21;5,62;32,95;40,95;43,39;;;1,9
2014-01-30;0,22;8,42;28,46;40,63;37,25;;;1,46
2014-01-31;0,28;18,79;36,0;64,13;39,63;;;2,42
2014-02-01;0,25;14,71;37,46;59,54;30,67;;;2,63
2014-02-02;0,2;3,29;16,0;20,5;55,88;;;1,54
2014-02-03;0,2;5,29;28,88;36,5;42,75;;;2,21
2014-02-04;0,2;3,25;23,13;27,33;52,38;;;2,0
2014-02-05;0,2;1,88;18,04;20,0;63,83;;;1,13
2014-02-06;0,21;4,04;30,38;36,04;52,38;;;1,46
2014-02-07;0,2;1,67;18,38;20,29;58,1;;;1,33
2014-02-08;0,2;1,25;12,38;13,25;62,58;;;1,46
2014-02-09;0,2;1,29;14,42;15,25;64,79;;;1,5
2014-02-10;0,2;2,67;18,33;21,79;53,5;;;2,5
2014-02-11;0,2;2,13;13,42;15,79;63,17;;;3,04
2014-02-12;0,2;3,08;17,25;20,96;57,63;;;1,67
2014-02-13;0,24;5,88;21,38;29,88;52,21;;;2,96
2014-02-14;0,28;9,0;34,83;47,83;44,08;;;3,79
2014-02-15;0,23;5,75;28,29;36,58;39,21;;;2,96
2014-02-16;0,2;1,42;15,08;16,71;53,58;;;1,63
2014-02-17;0,31;15,83;42,88;66,83;29,29;;;1,79
2014-02-18;0,23;6,58;31,42;41,08;41,96;;;1,75
2014-02-19;0,3;17,13;33,75;59,25;34,75;;;2,38
2014-02-20;0,27;7,96;37,25;48,88;37,29;;;1,58
2014-02-21;0,27;11,26;32,74;49,39;36,22;;;1,61
2014-02-22;0,26;7,33;33,21;44,04;45,54;;;2,29
2014-02-23;0,27;6,38;35,33;44,25;48,75;;;2,83
2014-02-24;0,33;15,58;49,92;73,21;41,38;;;2,08
2014-02-25;0,24;3,5;35,13;39,83;54,25;;;1,29
2014-02-26;0,23;3,27;24,09;28,32;61,68;;;2,35
2014-02-27;0,23;5,08;28,29;35,79;46,71;;;3,67
2014-02-28;0,2;3,08;19,38;23,83;55,17;;;1,83
2014-03-01;0,21;1,75;15,25;17,42;61,88;;;1,04
2014-03-02;0,21;1,88;20,25;22,67;51,79;;;1,08
2014-03-03;0,2;1,79;15,17;17,33;66,54;;;1,5
2014-03-04;0,2;1,79;11,63;13,79;71,63;;;2,0
2014-03-05;0,27;9,38;36,46;50,04;43,67;;;2,5
2014-03-06;0,28;8,46;43,71;56,75;40,96;;;1,79
2014-03-07;0,33;16,08;46,92;70,92;61,04;;;2,88
2014-03-08;0,33;6,42;49,58;58,92;55,58;;;3,58
2014-03-09;0,25;1,71;22,88;24,75;85,46;;;1,71
2014-03-10;0,33;8,87;47,43;60,35;58,36;;;1,68
2014-03-11;0,32;3,92;41,21;46,58;67,71;;;1,29
2014-03-12;0,28;3,79;29,79;35,29;78,46;;;1,21
2014-03-13;0,3;3,54;35,63;40,63;74,29;;;1,0
2014-03-14;0,47;27,88;65,5;107,54;55,13;;;2,29
2014-03-15;0,39;12,92;54,83;74,0;61,96;;;2,29
2014-03-16;0,28;8,79;30,92;43,67;70,54;;;2,17
2014-03-17;0,38;16,54;49,5;74,25;56,54;;;2,79
2014-03-18;0,46;37,0;67,04;123,08;53,04;;;3,42
2014-03-19;0,3;6,04;43,75;52,67;50,71;;;2,92
2014-03-20;0,32;6,0;42,83;51,58;54,75;;;2,71
2014-03-21;0,22;2,63;31,88;35,04;68,29;;;1,96
2014-03-22;0,2;1,63;17,71;19,29;83,25;;;2,17
2014-03-23;0,2;1,38;12,33;13,38;72,67;;;2,21
2014-03-24;0,2;2,17;13,75;16,25;72,08;;;1,63
2014-03-25;0,2;1,71;13,33;15,25;70,33;;;1,04
2014-03-26;0,21;2,71;22,0;25,14;63,86;;;1,67
2014-03-27;0,23;4,04;32,04;37,67;53,92;;;1,29
2014-03-28;0,24;6,38;32,88;42,08;66,5;;;1,42
2014-03-29;0,2;1,0;10,42;11,25;98,33;;;1,0
2014-03-30;0,2;1,05;12,14;12,55;87,5;;;1,0
2014-03-31;0,24;3,54;31,29;36,04;60,71;;;1,0
2014-04-01;0,28;9,38;39,92;53,79;51,42;;;1,33
2014-04-02;0,23;2,71;32,33;36,04;63,63;;;1,17
2014-04-03;0,2;2,14;28,76;31,43;63,27;;;1,05
2014-04-04;0,21;2,83;18,08;21,63;64,88;;;1,0
2014-04-05;0,24;4,5;35,0;41,38;57,04;;;1,08
2014-04-06;0,21;3,04;24,67;28,63;66,5;;;1,08
2014-04-07;0,36;22,08;45,29;78,54;51,96;;;1,54
2014-04-08;0,3;10,83;43,42;59,46;44,29;;;1,04
2014-04-09;0,3;10,92;40,04;56,08;52,88;;;1,29
2014-04-10;0,31;10,67;47,46;63,5;51,08;;;1,46
2014-04-11;0,29;14,29;42,25;63,58;62,33;;;2,58
2014-04-12;0,21;2,33;21,96;24,79;70,63;;;1,04
2014-04-13;0,29;6,13;35,5;44,33;51,75;;;1,04
2014-04-14;0,31;9,21;45,5;59,08;60,54;;;1,29
2014-04-15;0,28;4,79;48,58;55,54;58,42;;;3,71
2014-04-16;0,24;4,08;28,83;34,42;81,13;;;1,63
2014-04-17;0,21;1,71;22,79;24,42;83,5;;;1,13
2014-04-18;0,28;2,96;34,63;38,38;65,5;;;1,58
2014-04-19;0,22;1,21;16,42;17,33;85,96;;;1,58
2014-04-20;0,2;1,38;15,88;17,08;80,04;;;1,0
2014-04-21;0,2;1,13;15,92;16,67;74,5;;;1,0
2014-04-22;0,22;2,38;25,24;28,33;57,05;;;1,0
2014-04-23;0,24;4,33;29,88;36,0;55,21;;;1,0
2014-04-24;0,26;10,17;33,54;48,42;64,38;;;1,21
2014-04-25;0,21;2,21;20,21;23,08;66,38;;;1,0
2014-04-26;0,21;1,54;16,33;17,58;71,71;;;1,04
2014-04-27;0,2;1,0;9,83;9,96;86,96;;;1,13
2014-04-28;0,21;2,38;18,54;21,42;81,54;;;2,38
2014-04-29;0,2;2,13;20,13;22,71;70,83;;;2,04
2014-04-30;0,2;2,54;18,96;22,33;63,63;;;1,0
2014-05-01;0,2;2,13;19,67;22,25;69,29;;;2,5
2014-05-02;0,2;2,04;17,5;19,92;67,58;;;2,17
