date;co;no;no2;nox;o3;pm10;pm2.5;so2
2020-02-07;0,37;21,88;45,79;79,25;34,5;15,63;;1,08
2020-02-08;0,27;6,71;32,5;42,5;40,58;17,04;;1,0
2020-02-09;0,28;3,63;21,75;26,96;48,92;18,71;;1,0
2020-02-10;0,32;14,48;29,61;51,48;39,0;14,21;;1,0
2020-02-11;0,23;9,08;26,71;37,21;41,13;16,67;;1,0
2020-02-12;0,23;3,25;21,88;19,79;51,25;15,38;;1,0
2020-02-13;0,35;12,19;38,57;54,62;31,05;17,0;;1,0
2020-02-14;0,38;12,09;40,32;58,45;25,17;30,38;;1,0
2020-02-15;0,24;5,96;29,5;38,58;39,88;19,25;;1,0
2020-02-16;0,2;3,13;18,29;22,88;61,17;16,46;;1,0
2020-02-17;0,21;4,46;28,54;35,29;51,13;23,43;;1,0
2020-02-18;0,25;5,83;30,79;39,58;45,96;14,24;;1,0
2020-02-19;0,2;3,0;27,0;32,0;32,0;9,0;;1,0
2020-02-20;0,61;13,04;39,78;58,91;39,43;;;1,13
2020-02-21;0,39;31,42;43,33;91,04;44,46;;;1,21
2020-02-22;0,29;5,21;38,0;45,75;45,38;14,5;;1,0
2020-02-23;0,3;10,79;46,83;62,54;32,67;19,88;;1,04
2020-02-24;0,43;22,33;57,83;91,92;30,96;25,33;;1,04
2020-02-25;0,4;16,5;45,22;70,21;36,88;28,11;;1,04
2020-02-26;0,25;2,09;11,41;14,0;74,18;25,17;;1,0
2020-02-27;0,22;2,54;10,13;13,88;68,54;17,86;;1,0
2020-02-28;0,2;6,71;25,04;35,13;47,83;16,27;;1,0
2020-02-29;0,2;3,67;22,04;27,42;54,0;62,13;;1,0
2020-03-01;0,2;1,46;13,54;15,33;63,75;24,67;;1,0
2020-03-02;0,2;2,63;8,21;11,63;73,92;18,67;;1,0
2020-03-03;0,2;2,67;10,88;14,04;69,96;10,79;;1,0
2020-03-04;0,27;9,13;33,0;46,75;45,67;18,42;;1,0
2020-03-05;0,28;16,42;23,96;48,58;44,75;17,5;;1,21
2020-03-06;0,23;1,88;6,04;7,33;77,08;14,13;;1,0
2020-03-07;0,2;1,5;7,65;7,17;77,83;10,25;;1,0
2020-03-08;0,21;2,46;13,38;17,08;69,38;9,21;;1,0
2020-03-09;0,2;3,46;17,88;22,96;58,58;15,38;;1,08
2020-03-10;0,22;3,96;24,33;29,88;54,92;18,54;;1,0
2020-03-11;0,26;10,43;50,24;65,81;22,37;27,67;;1,18
2020-03-12;0,36;22,42;53,83;87,0;42,75;24,25;;1,3
2020-03-13;0,22;11,0;41,79;57,29;43,0;18,77;;1,23
2020-03-14;0,2;2,33;26,92;28,29;46,04;16,25;;1,04
2020-03-15;0,2;1,08;12,54;10,5;69,71;12,63;;1,0
2020-03-16;0,2;1,0;10,29;8,0;83,75;19,35;;1,0
2020-03-17;0,25;1,0;16,58;14,5;71,58;22,7;;1,0
2020-03-18;0,21;5,79;32,54;39,5;39,0;19,67;;1,0
2020-03-19;0,22;3,13;24,96;27,04;56,75;17,58;;1,13
2020-03-20;0,2;1,0;13,21;10,96;83,33;12,63;;1,0
2020-03-21;0,2;1,04;8,29;5,58;92,17;18,75;;1,0
2020-03-22;0,2;1,0;5,79;3,25;81,83;23,79;;1,0
2020-03-23;0,2;1,04;10,26;7,65;77,74;18,29;;1,0
2020-03-24;0,22;1,0;6,75;4,0;87,83;19,92;;1,0
2020-03-25;0,28;1,0;9,05;7,75;74,14;9,95;;1,05
2020-03-26;0,35;1,26;10,26;11,53;74,09;7,71;;1,0
2020-03-27;0,29;1,17;11,04;11,83;78,83;10,46;;1,0
2020-03-28;0,22;1,08;9,83;10,54;80,38;11,25;;1,08
2020-03-29;0,2;1,13;13,96;14,52;75,43;12,04;;1,3
2020-03-30;0,2;1,08;10,21;11,21;59,67;13,92;;1,0
2020-03-31;0,2;1,17;14,17;15,5;60,92;10,46;;1,0
2020-04-01;0,2;1,0;8,38;9,0;83,58;13,46;;1,0
2020-04-02;0,2;1,04;9,46;9,96;86,25;10,54;;1,0
2020-04-03;0,2;1,54;13,79;15,38;63,63;12,46;;1,0
2020-04-04;0,22;2,92;15,88;19,58;66,67;12,79;;1,17
2020-04-05;0,2;1,83;12,79;14,46;75,79;11,38;;1,13
2020-04-06;0,2;1,83;16,29;18,04;84,38;12,43;;1,29
2020-04-07;0,3;1,38;14,43;15,14;86,71;10,57;;1,1
2020-04-08;0,43;2,13;16,08;17,96;95,83;11,67;;1,33
2020-04-09;0,21;1,88;17,29;18,96;76,13;17,17;;1,29
2020-04-10;0,25;1,08;10,75;10,54;92,17;16,63;;1,21
2020-04-11;0,23;1,63;14,17;15,33;86,21;17,04;;1,25
2020-04-12;0,2;1,04;9,13;9,21;96,13;15,29;;1,25
2020-04-13;0,2;1,0;6,13;6,08;97,88;8,71;;1,0
2020-04-14;0,2;1,29;14,21;15,13;83,63;10,26;;1,17
2020-04-15;0,2;1,17;13,54;13,92;70,75;19,58;;1,0
2020-04-16;0,2;1,21;9,21;9,54;79,25;25,63;;1,04
2020-04-17;0,2;1,67;12,75;14,13;70,21;20,38;;1,0
2020-04-18;0,2;1,29;10,13;10,42;68,63;22,05;;1,0
2020-04-19;0,2;1,0;7,63;7,46;70,96;7,0;;1,0
2020-04-20;0,2;1,88;19,17;20,96;48,38;6,05;;1,0
2020-04-21;0,2;1,13;12,38;13,0;59,79;5,05;;1,0
2020-04-22;0,2;1,0;7,71;7,83;81,63;9,22;;1,0
2020-04-23;0,2;1,06;14,67;14,67;70,94;14,0;;1,0
2020-04-24;0,2;2,75;22,21;25,25;59,67;14,71;;1,25
2020-04-25;0,2;1,83;17,21;18,38;65,29;14,83;;1,46
2020-04-26;0,2;1,29;8,92;9,08;64,54;10,17;;1,29
2020-04-27;0,2;1,21;13,29;13,71;57,13;10,56;;1,0
2020-04-28;0,3;1,04;5,83;5,79;80,08;6,0;;1,13
2020-04-29;0,32;1,38;9,75;10,17;79,08;;;1,21
2020-04-30;0,2;1,08;6,42;6,04;81,38;10,4;;1,13
2020-05-01;0,2;1,0;7,04;6,54;57,08;8,42;;1,08
2020-05-02;0,2;1,08;7,71;7,46;56,0;9,63;;1,33
2020-05-03;0,2;1,04;9,29;9,21;45,71;8,25;;1,17
2020-05-04;0,2;4,75;19,71;25,58;41,88;14,0;;1,25
2020-05-05;0,2;4,58;20,17;25,75;51,92;15,92;;1,13
2020-05-06;0,28;4,57;20,38;25,86;50,95;17,25;;1,29
2020-05-07;0,38;1,13;12,29;12,21;71,88;14,08;;1,17
2020-05-08;0,39;1,0;7,79;7,17;77,88;13,5;;1,25
2020-05-09;0,25;1,0;7,21;6,29;84,88;19,46;;1,0
2020-05-10;0,2;1,0;5,25;4,5;78,17;19,61;;1,0
2020-05-11;0,21;1,25;9,33;9,54;68,67;11,27;;1,04
2020-05-12;0,2;1,0;8,92;8,38;67,29;11,13;;1,0
2020-05-13;0,2;1,0;7,63;7,21;81,17;11,57;;1,08
2020-05-14;0,2;1,29;11,08;11,38;62,17;12,21;;1,0
2020-05-15;0,2;1,21;8,08;8,29;70,42;10,33;;1,04
2020-05-16;0,29;1,08;5,46;4,96;59,21;8,88;;1,13
2020-05-17;0,23;1,0;4,13;3,25;68,04;11,13;;1,21
2020-05-18;0,23;2,67;16,42;19,33;68,33;18,63;;1,54
2020-05-19;0,2;1,1;15,6;15,4;76,95;19,57;;1,45
2020-05-20;;6,42;31,25;39,46;69,33;25,25;;1,75
2020-05-21;;5,88;24,79;32,58;66,29;27,21;;1,75
2020-05-22;0,34;3,13;17,96;21,21;72,13;21,27;;1,67
2020-05-23;0,32;1,42;9,92;10,25;75,5;16,0;;1,42
2020-05-24;0,23;1,0;4,21;3,79;62,17;15,77;;1,33
2020-05-25;0,22;2,58;13,67;16,04;63,92;21,09;;1,42
2020-05-26;0,23;2,88;15,96;18,5;82,83;17,11;;1,63
2020-05-27;0,27;1,0;11,17;10,75;92,13;15,29;;1,38
2020-05-28;0,2;;;;81,13;14,3;;1,38
2020-05-29;0,21;;;;72,67;17,58;;1,58
2020-05-30;0,2;;;;78,04;11,46;;1,04
2020-05-31;0,2;;;;75,46;8,92;;1,13
2020-06-01;0,2;;;;77,38;13,54;;1,33
2020-06-02;0,25;;;;68,58;13,58;;1,21
2020-06-03;0,2;;;;77,67;14,21;;1,08
2020-06-04;0,2;;;;73,86;10,0;;1,05
2020-06-05;0,2;;;;77,67;14,17;;1,46
2020-06-06;0,2;;;;69,63;17,08;;1,63
2020-06-07;0,2;;;;50,17;9,63;;1,33
2020-06-08;0,22;;;;56,71;7,33;;1,42
2020-06-09;0,23;;;;56,33;9,71;;1,54
2020-06-10;0,21;;;;65,0;10,63;;1,54
2020-06-11;0,2;;;;73,08;16,13;;1,54
2020-06-12;0,2;;;;75,46;18,5;;1,58
2020-06-13;0,2;;;;74,71;12,22;;1,79
2020-06-14;0,2;;;;78,5;13,25;;1,75
2020-06-15;0,2;;;;70,79;17,0;;1,88
2020-06-16;0,2;;;;43,83;9,42;;1,63
2020-06-17;0,2;;;;59,57;11,46;;1,43
2020-06-18;0,2;;;;63,71;8,54;;1,0
2020-06-19;0,2;;;;62,79;10,67;;1,0
2020-06-20;0,2;;;;57,58;15,17;;1,0
2020-06-21;0,2;;;;51,71;16,75;;1,0
2020-06-22;0,2;;;;44,88;17,87;;1,08
2020-06-23;0,2;;;;52,33;19,2;;1,13
2020-06-24;0,2;;;;57,29;28,04;;1,0
2020-06-25;0,23;2,33;16,8;18,47;55,83;15,67;;1,47
2020-06-26;0,22;1,33;;33,33;58,17;12,71;;1,27
2020-06-27;0,2;1,04;;12,75;53,96;21,67;;1,08
2020-06-28;0,2;1,04;;5,58;56,67;27,42;;1,0
2020-06-29;0,2;1,83;7,86;11,58;34,63;21,91;;1,0
2020-06-30;0,2;1,0;12,58;8,29;39,17;15,58;;1,0
2020-07-01;0,22;2,4;19,95;21,75;27,65;24,3;;1,0
2020-07-02;0,23;2,46;11,54;15,17;50,83;16,7;;1,0
2020-07-03;0,2;3,04;9,75;14,63;53,04;18,42;;1,0
2020-07-04;0,2;3,71;8,63;14,21;65,67;17,4;;1,0
2020-07-05;0,2;4,38;15,13;21,5;59,04;17,88;;1,21
2020-07-06;0,2;7,79;24,79;36,46;57,08;24,5;;1,17
2020-07-07;0,2;2,96;11,92;16,04;53,08;17,81;;1,0
2020-07-08;0,21;3,79;17,67;23,54;65,29;21,75;;1,54
2020-07-09;0,2;4,0;19,5;25,38;57,08;17,92;;1,38
2020-07-10;0,2;4,46;27,54;34,25;68,43;22,63;;1,08
2020-07-11;0,2;2,33;10,75;14,17;71,92;22,24;;1,08
2020-07-12;0,2;2,04;7,54;10,5;75,33;12,94;;1,0
2020-07-13;0,2;2,5;16,55;20,32;67,86;19,42;;1,13
2020-07-14;0,2;1,67;10,54;13,17;96,63;18,88;;1,08
2020-07-15;0,2;1,38;8,58;10,88;93,46;17,67;;1,13
2020-07-16;0,2;1,29;10,08;12,04;58,04;16,13;;1,0
2020-07-17;0,2;1,38;9,79;11,33;63,71;15,29;;1,0
2020-07-18;0,2;1,0;8,96;9,08;57,79;17,96;;1,0
2020-07-19;0,2;1,0;6,92;6,38;61,67;14,46;;1,08
2020-07-20;0,2;1,29;13,13;13,46;51,5;16,67;;1,0
2020-07-21;0,2;3,67;21,38;25,42;36,08;17,5;;1,04
2020-07-22;0,2;1,79;20,38;20,46;53,63;17,13;;1,33
2020-07-23;0,28;1,13;20,83;5,42;77,25;24,85;;1,5
2020-07-24;0,33;1,0;17,75;3,25;77,58;26,96;;1,21
2020-07-25;0,2;;;;84,13;19,46;;1,0
2020-07-26;0,2;;;;70,75;16,46;;1,0
2020-07-27;0,2;;;;63,21;19,33;;1,0
2020-07-28;0,2;1,67;15,67;17,83;55,62;28,46;;1,05
2020-07-29;0,2;1,88;15,67;18,13;62,54;19,08;;1,0
2020-07-30;0,22;9,0;39,27;52,87;39,75;27,6;;1,0
2020-07-31;0,3;4,7;29,3;36,8;;;;1,0
2020-08-01;0,36;2,13;26,5;28,38;;;;1,08
2020-08-02;0,22;1,0;5,5;4,54;;;;1,0
2020-08-03;0,24;1,46;8,13;8,13;45,0;10,14;;1,0
2020-08-04;0,2;1,13;9,25;9,38;39,77;13,67;;1,0
2020-08-05;0,2;1,21;11,92;11,5;32,04;16,88;;1,0
2020-08-06;0,2;1,58;16,13;16,58;30,71;18,42;;1,0
2020-08-07;0,32;4,46;22,33;27,92;48,15;18,0;;1,0
2020-08-08;0,4;6,0;27,83;36,75;59,29;17,17;;1,46
2020-08-09;0,23;5,42;22,33;30,5;70,21;20,42;;1,25
2020-08-10;0,21;6,88;27,79;38,42;56,83;23,38;;1,46
2020-08-11;0,2;6,13;26,58;35,83;59,96;22,71;;1,17
2020-08-12;0,2;5,08;12,04;19,75;85,88;27,71;;1,04
2020-08-13;0,2;3,27;14,41;18,95;63,9;32,52;;1,0
2020-08-14;0,25;1,17;12,21;12,71;71,29;21,38;;1,0
2020-08-15;0,29;1,04;7,71;7,08;66,83;24,29;;1,0
2020-08-16;0,36;1,0;;5,67;68,96;22,92;;1,0
2020-08-17;0,43;;;;67,67;18,09;;1,0
2020-08-18;0,45;3,58;14,67;19,75;64,88;16,58;;1,0
2020-08-19;0,46;3,88;13,92;19,46;61,13;18,75;;1,17
2020-08-20;0,46;6,29;12,13;21,46;58,75;18,08;;1,25
2020-08-21;0,44;4,29;7,46;14,04;61,71;21,63;;1,0
2020-08-22;0,5;4,46;7,67;14,38;62,21;16,13;;1,0
2020-08-23;;2,54;9,04;12,46;56,83;16,13;;1,0
2020-08-24;;4,08;8,58;14,33;66,0;16,46;;1,0
2020-08-25;;2,88;9,29;12,83;61,21;24,08;;1,0
2020-08-26;0,2;1,89;10,44;13,11;54,22;17,5;;1,05
2020-08-27;0,2;;;;54,5;23,25;;1,17
2020-08-28;0,2;;;;56,54;12,42;;1,04
2020-08-29;0,2;;;;40,38;7,71;;1,04
2020-08-30;0,2;;;;59,54;9,21;;1,17
2020-08-31;0,2;;;;61,92;9,46;;1,29
2020-09-01;0,21;;;;56,13;13,04;;1,29
2020-09-02;0,2;;;;80,63;10,58;;1,17
2020-09-03;0,2;;;;68,79;12,92;;1,17
2020-09-04;0,2;;;;75,63;14,5;;1,38
2020-09-05;0,2;;;;76,54;10,21;;1,25
2020-09-06;0,2;;;;76,46;16,04;;1,42
2020-09-07;0,2;;;;58,54;11,25;;1,33
2020-09-08;0,2;;;;65,79;10,88;;1,17
2020-09-09;0,2;2,0;20,38;23,38;67,43;13,58;;1,05
2020-09-10;0,2;3,04;15,08;19,58;59,71;10,67;;1,0
2020-09-11;0,2;1,96;11,54;14,46;71,88;12,58;;1,0
2020-09-12;0,2;2,75;18,25;22,46;74,0;15,63;;1,33
2020-09-13;0,2;2,71;17,17;21,17;69,67;17,08;;1,25
2020-09-14;0,22;10,33;37,5;53,17;48,96;24,04;;1,42
2020-09-15;0,21;7,42;20,54;31,96;56,96;18,46;;1,04
2020-09-16;0,21;8,71;25,42;38,79;49,75;25,63;;1,17
2020-09-17;0,21;6,71;28,67;38,96;44,96;30,63;;1,25
2020-09-18;0,21;11,17;32,0;48,96;40,42;26,92;;1,04
2020-09-19;0,2;4,79;13,67;21,0;49,13;15,96;;1,0
2020-09-20;0,2;3,04;6,79;11,33;66,96;7,33;;1,04
2020-09-21;0,2;5,46;20,92;29,17;41,96;12,05;;1,0
2020-09-22;0,2;5,33;16,92;24,92;55,5;9,75;;1,0
2020-09-23;0,21;7,04;20,25;31,08;59,38;14,54;;1,13
2020-09-24;0,2;4,38;13,29;19,71;59,83;12,21;;1,38
2020-09-25;0,2;1,95;5,68;7,86;64,64;21,67;;1,0
2020-09-26;0,2;1,04;4,83;5,08;60,83;8,71;;1,08
2020-09-27;0,2;1,04;10,63;10,71;51,88;9,04;;1,0
2020-09-28;0,2;1,42;14,38;15,63;56,75;17,13;;1,17
2020-09-29;0,23;2,83;22,38;26,29;58,71;16,92;;1,04
2020-09-30;0,22;6,5;22,46;31,71;62,29;19,29;;1,46
2020-10-01;0,2;2,92;16,67;20,08;67,71;17,92;;1,04
2020-10-02;0,2;1,79;19,21;20,63;52,67;8,88;;1,0
2020-10-03;0,2;1,0;6,0;5,75;62,71;8,25;;1,0
2020-10-04;0,22;1,04;5,04;5,08;64,71;7,42;;1,04
2020-10-05;0,2;1,79;12,08;13,96;47,5;10,42;;1,29
2020-10-06;0,21;2,21;19,88;22,67;46,17;15,83;;1,08
2020-10-07;0,2;1,58;12,67;14,13;50,54;15,75;;1,04
2020-10-08;0,2;2,13;19,96;22,75;44,38;21,58;;1,0
2020-10-09;0,23;14,33;24,71;46,21;33,17;22,25;;1,08
2020-10-10;0,2;2,88;20,21;24,38;28,71;13,96;;1,0
2020-10-11;0,2;1,04;8,63;9,5;50,88;6,83;;1,25
2020-10-12;0,27;1,04;7,21;7,54;63,25;6,79;;1,0
2020-10-13;0,26;2,0;17,17;19,58;54,54;11,57;;1,04
2020-10-14;0,3;2,22;13,67;15,89;45,78;7,38;;1,17
2020-10-15;0,38;;;;43,58;8,83;;1,04
2020-10-16;0,27;;;;50,75;9,83;;1,0
2020-10-17;0,23;;;;50,79;14,38;;1,08
2020-10-18;0,22;;;;50,71;14,79;;1,0
2020-10-19;0,25;;;;47,0;15,83;;1,08
2020-10-20;0,2;;;;55,5;18,0;;1,0
2020-10-21;0,21;;;;54,63;66,17;;1,0
2020-10-22;0,27;;;;30,1;54,83;;1,0
2020-10-23;0,42;1,67;10,17;12,08;44,63;15,79;;1,0
2020-10-24;0,42;1,21;8,67;10,25;62,25;10,04;;
2020-10-25;0,32;1,17;11,74;12,96;59,96;10,17;;
2020-10-26;0,23;1,38;8,63;10,21;61,25;8,58;;
2020-10-27;0,29;1,81;16,38;18,43;49,67;10,42;;1,0
2020-10-28;0,29;6,33;28,38;37,54;39,88;18,0;;1,0
2020-10-29;0,27;12,25;32,88;51,58;33,96;11,3;;1,04
2020-10-30;0,28;9,42;36,33;50,38;31,38;19,25;;1,08
2020-10-31;0,3;5,08;26,71;34,46;36,79;21,63;;1,0
2020-11-01;0,21;3,25;19,13;23,83;37,46;18,63;;1,04
2020-11-02;0,21;5,38;29,08;37,21;37,46;20,88;;1,0
2020-11-03;0,21;4,92;23,58;30,75;41,58;19,0;;1,0
2020-11-04;0,23;4,08;19,42;25,04;28,58;6,67;;1,0
2020-11-05;0,23;1,88;15,58;17,67;54,17;14,67;;1,0
2020-11-06;0,2;1,21;12,88;14,13;56,96;14,79;;1,0
2020-11-07;0,2;1,88;10,54;12,58;48,29;24,88;;1,0
2020-11-08;0,25;2,5;17,04;20,21;34,71;7,29;;1,0
2020-11-09;0,42;25,83;45,08;84,42;20,17;16,92;;1,21
2020-11-10;0,23;14,96;33,5;56,04;25,58;16,79;;1,21
2020-11-11;0,2;8,83;27,29;40,83;39,29;13,71;;1,17
2020-11-12;0,25;4,58;25,46;32,25;39,67;13,21;;1,08
2020-11-13;0,26;16,88;37,79;63,63;22,92;17,63;;1,13
2020-11-14;0,2;4,58;19,21;26,29;37,5;15,42;;1,0
2020-11-15;0,2;1,58;11,67;13,67;50,5;16,13;;1,42
2020-11-16;0,35;4,19;20,81;27,14;43,1;17,63;;1,05
2020-11-17;0,4;8,33;29,58;42,13;32,33;20,21;;1,25
2020-11-18;0,26;12,67;33,67;52,88;25,58;21,25;;1,17
2020-11-19;0,24;11,42;25,63;43,08;28,75;20,63;;1,13
2020-11-20;0,34;5,67;26,25;34,67;31,46;14,42;;1,17
2020-11-21;0,51;2,71;19,88;23,88;40,42;15,75;;1,17
2020-11-22;0,41;2,92;21,58;25,96;42,13;18,75;;1,17
2020-11-23;0,34;9,88;31,25;46,13;39,58;19,63;;1,17
2020-11-24;0,24;4,57;29,57;36,57;46,14;17,71;;1,13
2020-11-25;0,41;21,79;42,88;75,88;32,96;19,38;;1,25
2020-11-26;0,23;3,46;23,54;28,54;55,46;15,62;;1,0
2020-11-27;0,2;1,67;13,96;16,46;64,5;15,0;;1,0
2020-11-28;0,2;1,17;8,17;10,04;67,33;16,88;;1,0
2020-11-29;0,27;2,0;14,46;17,75;53,29;11,83;;1,08
2020-11-30;0,25;14,54;29,63;51,96;29,67;17,5;;1,25
2020-12-01;0,34;6,17;18,08;27,54;20,04;9,5;;1,08
2020-12-02;0,36;4,04;17,75;23,75;31,79;10,13;;1,08
2020-12-03;0,24;2,33;19,43;22,86;44,57;10,17;;1,05
2020-12-04;0,21;3,04;20,38;24,5;48,08;8,05;;1,04
2020-12-05;0,27;1,42;8,46;9,38;50,75;5,33;;1,04
2020-12-06;0,27;1,04;4,25;4,46;52,17;4,71;;1,0
2020-12-07;0,25;5,67;22,42;30,46;38,08;7,29;;1,0
2020-12-08;0,22;1,04;7,42;7,46;53,71;5,88;;1,0
2020-12-09;0,23;1,54;8,83;10,33;49,96;7,25;;1,04
2020-12-10;0,27;4,29;23,88;30,0;34,79;9,38;;1,0
2020-12-11;0,21;14,17;31,83;53,29;20,29;10,83;;1,0
2020-12-12;0,2;1,0;4,63;5,0;59,83;6,33;;1,0
2020-12-13;0,2;1,42;14,29;15,67;48,96;9,75;;1,0
2020-12-14;0,4;79,88;65,13;186,79;6,92;34,46;;1,67
2020-12-15;0,22;19,17;31,71;60,83;25,96;14,17;;1,08
2020-12-16;0,28;21,46;39,13;71,71;28,79;15,29;;1,04
2020-12-17;0,2;9,54;36,71;51,08;27,17;19,17;;1,0
2020-12-18;0,21;4,54;34,58;41,38;29,38;19,21;;1,0
2020-12-19;0,22;3,13;20,63;25,13;36,54;16,29;;1,0
2020-12-20;0,2;1,04;8,58;9,96;46,63;8,54;;1,0
2020-12-21;0,36;3,25;16,55;21,25;39,25;9,79;;1,05
2020-12-22;0,47;29,96;35,88;81,5;15,46;17,38;;1,21
2020-12-23;0,27;14,63;36,38;58,67;18,21;17,05;;1,0
2020-12-24;0,22;3,75;21,25;26,92;28,13;9,33;;1,0
2020-12-25;0,34;1,04;3,96;5,21;58,25;3,17;;1,0
2020-12-26;0,41;1,08;6,88;7,83;62,04;5,5;;1,0
2020-12-27;0,26;1,08;8,83;9,58;56,75;4,46;;1,04
2020-12-28;0,21;1,13;10,92;12,17;57,92;8,38;;1,0
2020-12-29;0,36;1,04;7,0;8,04;59,46;6,5;;1,0
2020-12-30;0,32;1,25;6,88;7,96;59,75;6,75;;1,0
2020-12-31;0,2;1,79;11,0;13,38;53,04;6,25;;1,0
2021-01-01;0,2;1,17;8,29;9,38;49,75;6,0;;1,0
2021-01-02;0,26;1,17;9,38;10,58;44,79;7,46;;1,0
2021-01-03;0,33;2,67;17,13;20,92;44,79;7,96;;1,0
2021-01-04;0,22;1,58;12,04;13,88;48,54;6,63;;1,0
2021-01-05;0,22;2,46;17,38;20,63;42,5;8,75;;1,0
2021-01-06;0,26;2,13;18,33;20,88;37,42;11,25;;1,04
2021-01-07;0,25;3,92;25,67;31,13;30,54;12,75;;1,0
2021-01-08;0,25;4,13;24,29;29,96;24,83;16,17;;1,04
2021-01-09;0,21;1,0;10,25;10,63;61,25;5,13;;1,0
2021-01-10;0,2;1,08;11,38;12,21;47,88;6,83;;1,0
2021-01-11;0,2;2,1;11,9;14,45;40,4;8,8;;1,0
2021-01-12;0,26;1,75;10,75;13,13;56,96;8,29;;1,0
2021-01-13;0,21;1,96;10,38;12,92;53,92;8,5;;1,0
2021-01-14;0,2;2,04;10,5;13,21;48,83;6,96;;1,04
2021-01-15;0,27;8,33;25,67;37,92;33,96;9,5;;1,0
2021-01-16;0,22;1,25;11,63;13,21;49,92;8,21;;1,0
2021-01-17;0,25;2,67;17,54;21,13;48,46;10,96;;1,0
2021-01-18;0,28;19,27;36,73;66,0;24,29;16,53;;1,09
2021-01-19;0,22;14,71;28,5;50,92;43,88;15,88;;1,13
2021-01-20;0,25;9,58;33,95;46,84;39,68;19,16;;1,08
2021-01-21;;8,67;23,81;35,0;41,79;11,87;;1,0
2021-01-22;0,31;3,04;9,75;14,13;61,05;;;1,0
2021-01-23;0,3;3,0;5,92;10,29;64,96;;;1,0
2021-01-24;0,23;3,25;6,21;10,88;61,63;;;1,0
2021-01-25;0,23;3,75;11,13;16,96;58,46;;;1,0
2021-01-26;0,21;4,71;18,13;25,29;49,25;14,27;;1,0
2021-01-27;0,43;28,17;42,42;85,29;19,33;19,5;;1,0
2021-01-28;0,33;24,25;37,58;74,5;13,79;16,54;;1,0
2021-01-29;0,23;10,21;21,29;36,75;26,33;11,71;;1,0
2021-01-30;0,26;4,83;12,08;19,63;45,67;6,88;;1,0
2021-01-31;0,4;3,58;2,13;7,67;70,17;7,25;;1,0
2021-02-01;0,37;4,17;5,83;11,92;66,46;13,83;;1,0
2021-02-02;0,21;7,04;18,88;29,54;45,04;14,21;;1,0
2021-02-03;0,23;5,77;25,09;33,18;33,61;16,46;;1,0
2021-02-04;0,29;14,04;38,08;58,75;20,29;23,17;;1,08
2021-02-05;0,25;1,79;24,63;26,0;42,46;19,58;;1,0
2021-02-06;0,24;1,13;18,21;18,21;51,13;114,79;;1,0
2021-02-07;0,34;1,04;10,21;9,54;49,04;9,96;;1,04
2021-02-08;0,29;7,63;25,75;36,38;35,71;10,29;;1,0
2021-02-09;0,26;2,75;22,13;25,46;46,79;12,79;;1,21
2021-02-10;0,25;1,17;10,83;11,08;63,46;7,17;;1,13
2021-02-11;0,41;6,63;27,88;37,33;41,75;13,38;;1,46
2021-02-12;0,46;45,75;57,54;126,96;11,13;29,88;;2,04
2021-02-13;0,2;1,67;13,58;15,25;43,58;13,88;;1,29
2021-02-14;0,23;1,0;11,46;11,67;61,92;17,13;;1,33
2021-02-15;0,28;1,79;25,46;27,21;48,92;21,21;;1,5
2021-02-16;0,25;3,13;30,46;34,67;45,71;16,42;;1,33
2021-02-17;0,31;13,21;32,71;52,21;33,67;21,08;;1,58
2021-02-18;0,3;3,05;27,9;31,9;39,86;19,89;;1,81
2021-02-19;0,32;6,71;31,71;41,38;38,79;30,83;;1,79
2021-02-20;0,21;1,13;16,71;17,42;64,92;24,75;;1,79
2021-02-21;0,2;1,0;8,25;8,17;81,46;36,63;;1,92
2021-02-22;0,2;2,54;33,04;36,25;39,71;80,63;;1,96
2021-02-23;0,2;2,38;20,83;24,0;48,13;46,0;;2,0
2021-02-24;0,2;2,88;22,13;25,92;52,88;24,67;;2,0
2021-02-25;0,22;3,54;25,75;30,96;41,46;24,17;;2,0
2021-02-26;0,26;7,33;33,46;44,5;35,46;30,58;;2,0
2021-02-27;0,23;2,38;17,63;20,67;41,71;30,79;;2,0
2021-02-28;0,22;1,13;10,38;11,29;58,83;29,17;;2,0
2021-03-01;0,2;1,54;16,08;17,83;67,75;38,96;;2,0
2021-03-02;0,2;1,42;19,67;21,21;67,21;40,67;;2,0
2021-03-03;0,21;1,54;21,0;22,5;58,13;33,38;;2,0
2021-03-04;0,25;6,09;26,82;35,73;49,82;32,78;;1,64
2021-03-05;0,34;3,5;28,71;33,38;47,58;34,75;;1,08
2021-03-06;0,31;1,38;16,67;18,0;47,42;28,5;;1,0
2021-03-07;0,22;1,04;13,13;13,83;64,71;25,58;;1,0
2021-03-08;0,28;3,33;26,04;30,42;39,33;20,96;;1,0
2021-03-09;0,31;2,21;16,75;19,33;46,0;14,71;;1,17
2021-03-10;0,29;1,54;16,21;18,04;58,58;17,25;;1,29
2021-03-11;0,29;4,5;33,46;40,0;48,58;26,54;;1,79
2021-03-12;0,23;2,5;24,63;27,96;49,67;16,96;;1,46
2021-03-13;0,22;1,42;14,0;15,46;57,83;16,79;;1,25
2021-03-14;0,23;1,04;8,83;9,42;67,71;15,63;;1,33
2021-03-15;0,24;1,79;14,88;16,83;67,42;16,17;;1,5
